PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,AID,PST,SO,AB,PMC,RF,TT,PS,FPS
4573621,NLM,MEDLINE,19730628,20131121,0035-3019 (Print) 0035-3019 (Linking),17,10,1972 Dec,Hemoglobin iron kinetics in man.,930-42,"['Dresch, C', 'Najean, Y']","['Dresch C', 'Najean Y']",['eng'],['Journal Article'],France,Rev Eur Etud Clin Biol,Revue europeenne d'etudes cliniques et biologiques. European journal of clinical and biological research,0351323,"['0 (Haptoglobins)', '0 (Hemoglobins)', '0 (Iron Isotopes)', '0 (Transferrin)', 'E1UOL152H7 (Iron)']",IM,"['Anemia/metabolism', 'Arthritis, Rheumatoid/metabolism', 'Chromatography', 'Erythrocytes/metabolism', 'Haptoglobins', 'Hemoglobins/*metabolism', 'Hemorrhage/metabolism', 'Hodgkin Disease/metabolism', 'Humans', 'Iron/blood/*metabolism', 'Iron Isotopes', 'Kinetics', 'Leukemia/metabolism', 'Liver/metabolism', 'Metabolic Clearance Rate', 'Models, Biological', 'Plasma/analysis', 'Protein Binding', 'Radioisotope Dilution Technique', 'Sacrum/metabolism', 'Transferrin/metabolism']",1972/12/01 00:00,1972/12/01 00:01,['1972/12/01 00:00'],"['1972/12/01 00:00 [pubmed]', '1972/12/01 00:01 [medline]', '1972/12/01 00:00 [entrez]']",,ppublish,Rev Eur Etud Clin Biol. 1972 Dec;17(10):930-42.,,,,,,
4573535,NLM,MEDLINE,19730628,20041117,0001-4079 (Print) 0001-4079 (Linking),156,16,1972 Jun 6,"[Signification of changes in expression of certain erythrocyte, leukocyte and blood allotypes in malignant hemopathies].",511-27,"['Ducos, J', 'Ohayon, E', 'Blanc, M', 'Marty, Y']","['Ducos J', 'Ohayon E', 'Blanc M', 'Marty Y']",['fre'],['Journal Article'],Netherlands,Bull Acad Natl Med,Bulletin de l'Academie nationale de medecine,7503383,"['0 (Antigens, Neoplasm)', '0 (Immunoglobulin Fragments)', '0 (Immunoglobulin G)', '0 (Immunoglobulins)', '0 (Isoantigens)']",IM,"['Antibody Specificity', 'Antigens, Neoplasm', 'Erythrocytes/immunology', 'Genetic Code', 'Humans', 'Immunoglobulin Fragments', 'Immunoglobulin G', 'Immunoglobulins/analysis', 'Immunologic Deficiency Syndromes/etiology', 'Isoantigens/analysis', 'Leukemia/complications/*immunology', 'Leukocytes/immunology', 'Neoplasms/*immunology', 'Protein Conformation']",1972/06/06 00:00,1972/06/06 00:01,['1972/06/06 00:00'],"['1972/06/06 00:00 [pubmed]', '1972/06/06 00:01 [medline]', '1972/06/06 00:00 [entrez]']",,ppublish,Bull Acad Natl Med. 1972 Jun 6;156(16):511-27.,,,,"Signification des modifications de l'expression de certains allotypes erythrocytaires, leucocytaires et seriques observees dans les hemopathies malignes.",,
4573475,NLM,MEDLINE,19730626,20211203,0028-0836 (Print) 0028-0836 (Linking),242,5398,1973 Apr 13,Depression of immune response to Moloney leukaemia virus by malarial infection.,471-3,"['Bomford, R', 'Wedderburn, N']","['Bomford R', 'Wedderburn N']",['eng'],['Journal Article'],England,Nature,Nature,0410462,"['0 (Antibodies, Viral)', '0 (Immunoglobulin G)', '0 (Immunoglobulin M)']",IM,"['Animals', 'Antibodies, Viral/*analysis', 'Antibody Formation', 'Female', 'Immunoglobulin G', 'Immunoglobulin M', '*Immunosuppression Therapy', 'Lymphoma/etiology/immunology', 'Malaria/*immunology', 'Mice', 'Mice, Inbred BALB C', 'Moloney murine leukemia virus/*immunology', 'Neutralization Tests', 'Plasmodium berghei/immunology']",1973/04/13 00:00,1973/04/13 00:01,['1973/04/13 00:00'],"['1973/04/13 00:00 [pubmed]', '1973/04/13 00:01 [medline]', '1973/04/13 00:00 [entrez]']",['10.1038/242471a0 [doi]'],ppublish,Nature. 1973 Apr 13;242(5398):471-3. doi: 10.1038/242471a0.,,,,,,
4573142,NLM,MEDLINE,19730621,20061115,0369-8114 (Print) 0369-8114 (Linking),21,2,1973 Feb,[Transfer of extrachromosomic drug resistant characteristics in Gram-negative bacteria].,141-8,"['Villemon-Lemosquet, M', 'Morel, C', 'Freymuth, F']","['Villemon-Lemosquet M', 'Morel C', 'Freymuth F']",['fre'],['Journal Article'],France,Pathol Biol (Paris),Pathologie-biologie,0265365,['0 (Gentamicins)'],IM,"['AKR murine leukemia virus', '*Bacteria', 'Conjugation, Genetic', '*Drug Resistance, Microbial', 'Enterobacteriaceae', 'Escherichia coli', '*Extrachromosomal Inheritance', '*Genetics, Microbial', 'Gentamicins/pharmacology', 'Klebsiella', 'Serratia']",1973/02/01 00:00,1973/02/01 00:01,['1973/02/01 00:00'],"['1973/02/01 00:00 [pubmed]', '1973/02/01 00:01 [medline]', '1973/02/01 00:00 [entrez]']",,ppublish,Pathol Biol (Paris). 1973 Feb;21(2):141-8.,,,,"Transfert de caracteres d'antibio-resistance extrachromosomique, chez les bacilles gram negatif.",,
4572939,NLM,MEDLINE,19730621,20190630,0022-3476 (Print) 0022-3476 (Linking),82,5,1973 May,Cytocentrifugation in central nervous system leukemia.,891-2,"['Addiego, J E Jr', 'Woodruff, K']","['Addiego JE Jr', 'Woodruff K']",['eng'],['Journal Article'],United States,J Pediatr,The Journal of pediatrics,0375410,,IM,"['Central Nervous System/*pathology', 'Centrifugation', 'Child', 'Child, Preschool', '*Cytological Techniques', 'Humans', 'Leukemia/*pathology']",1973/05/01 00:00,2001/03/28 10:01,['1973/05/01 00:00'],"['1973/05/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1973/05/01 00:00 [entrez]']","['S0022-3476(73)80096-4 [pii]', '10.1016/s0022-3476(73)80096-4 [doi]']",ppublish,J Pediatr. 1973 May;82(5):891-2. doi: 10.1016/s0022-3476(73)80096-4.,,,,,,
4572932,NLM,MEDLINE,19730621,20190630,0022-3476 (Print) 0022-3476 (Linking),82,3,1973 Mar,Pneumocystis carinii pneumonitis in children with malignancies.,404-15,"['Hughes, W T', 'Price, R A', 'Kim, H K', 'Coburn, T P', 'Grigsby, D', 'Feldman, S']","['Hughes WT', 'Price RA', 'Kim HK', 'Coburn TP', 'Grigsby D', 'Feldman S']",['eng'],['Journal Article'],United States,J Pediatr,The Journal of pediatrics,0375410,"['0 (Amidines)', '0 (Sulfonic Acids)']",IM,"['Adolescent', 'Adult', 'Amidines/adverse effects', 'Animals', 'Child', 'Child, Preschool', 'Disease Reservoirs/veterinary', 'Female', 'Histiocytosis, Langerhans-Cell/complications', 'Hodgkin Disease/complications', 'Humans', 'Infant', 'Kidney Diseases/chemically induced', 'Leukemia/complications', 'Lung/pathology', 'Lymphoma, Large B-Cell, Diffuse/complications', 'Male', 'Neoplasms/*complications', 'Neuroblastoma/complications', 'Pneumonia, Pneumocystis/*complications/etiology', 'Pulmonary Fibrosis/drug therapy/pathology/veterinary', 'Sulfonic Acids/adverse effects/therapeutic use']",1973/03/01 00:00,1973/03/01 00:01,['1973/03/01 00:00'],"['1973/03/01 00:00 [pubmed]', '1973/03/01 00:01 [medline]', '1973/03/01 00:00 [entrez]']","['S0022-3476(73)80113-1 [pii]', '10.1016/s0022-3476(73)80113-1 [doi]']",ppublish,J Pediatr. 1973 Mar;82(3):404-15. doi: 10.1016/s0022-3476(73)80113-1.,,,,,,
4572831,NLM,MEDLINE,19730619,20031114,0083-1921 (Print) 0083-1921 (Linking),35,,1972 Dec,Summary: heterogenization.,321-4,"['Mariani, T']",['Mariani T'],['eng'],['Journal Article'],United States,Natl Cancer Inst Monogr,National Cancer Institute monograph,0216026,"['0 (Antibodies, Neoplasm)', '0 (Antigens, Neoplasm)', '0 (Autoantibodies)']",IM,"['Animals', 'Antibodies, Neoplasm', 'Antigens, Neoplasm', 'Autoantibodies', 'Mice', 'Moloney murine leukemia virus/immunology', 'Sarcoma, Experimental/immunology', '*Skin Transplantation']",1972/12/01 00:00,1972/12/01 00:01,['1972/12/01 00:00'],"['1972/12/01 00:00 [pubmed]', '1972/12/01 00:01 [medline]', '1972/12/01 00:00 [entrez]']",,ppublish,Natl Cancer Inst Monogr. 1972 Dec;35:321-4.,,,,,,
4572830,NLM,MEDLINE,19730619,20061115,0083-1921 (Print) 0083-1921 (Linking),35,,1972 Dec,Tumor cell-related syngeneic skin graft rejection in gross leukemia.,309-20,"['Mariani, T', 'Maruyama, Y', 'Good, R A']","['Mariani T', 'Maruyama Y', 'Good RA']",['eng'],['Journal Article'],United States,Natl Cancer Inst Monogr,National Cancer Institute monograph,0216026,,IM,"['AKR murine leukemia virus', 'Animals', '*Graft Rejection', 'Lymph Nodes/immunology', 'Lymphoma/*immunology/pathology', 'Mice', 'Mice, Inbred C3H', 'Mice, Inbred DBA', '*Neoplasm Transplantation', 'Neoplasms, Experimental/immunology', 'Skin/immunology/pathology', '*Skin Transplantation', 'Spleen/immunology', 'Thymus Gland/immunology', '*Transplantation, Homologous']",1972/12/01 00:00,1972/12/01 00:01,['1972/12/01 00:00'],"['1972/12/01 00:00 [pubmed]', '1972/12/01 00:01 [medline]', '1972/12/01 00:00 [entrez]']",,ppublish,Natl Cancer Inst Monogr. 1972 Dec;35:309-20.,,,,,,
4572829,NLM,MEDLINE,19730619,20031114,0083-1921 (Print) 0083-1921 (Linking),35,,1972 Dec,Nature of rejection of isogeneic skin grafts from mice inoculated with a leukemia virus.,289-94,"['Breyere, E J']",['Breyere EJ'],['eng'],['Journal Article'],United States,Natl Cancer Inst Monogr,National Cancer Institute monograph,0216026,"['0 (Antigens, Neoplasm)', '0 (Antigens, Viral)']",IM,"['Animals', 'Antigens, Neoplasm', 'Antigens, Viral', '*Graft Rejection', 'Immunization', 'Mice', 'Mice, Inbred BALB C', 'Mice, Inbred DBA', 'Retroviridae/*immunology', '*Skin Transplantation', '*Transplantation, Homologous']",1972/12/01 00:00,1972/12/01 00:01,['1972/12/01 00:00'],"['1972/12/01 00:00 [pubmed]', '1972/12/01 00:01 [medline]', '1972/12/01 00:00 [entrez]']",,ppublish,Natl Cancer Inst Monogr. 1972 Dec;35:289-94.,,,,,,
4572652,NLM,MEDLINE,19730611,20071115,0028-4793 (Print) 0028-4793 (Linking),288,21,1973 May 24,Membrane immunofluorescence in acute lymphoblastic leukemia.,1127-8,"['Stevenson, P A', 'Mott, M G']","['Stevenson PA', 'Mott MG']",['eng'],['Journal Article'],United States,N Engl J Med,The New England journal of medicine,0255562,,IM,"['Bone Marrow/immunology', 'Bone Marrow Cells', 'Cell Membrane/immunology', 'Child', '*Fluorescent Antibody Technique', 'Humans', 'Leukemia, Lymphoid/diagnosis/*immunology', 'Methods', 'Prognosis']",1973/05/24 00:00,1973/05/24 00:01,['1973/05/24 00:00'],"['1973/05/24 00:00 [pubmed]', '1973/05/24 00:01 [medline]', '1973/05/24 00:00 [entrez]']",['10.1056/NEJM197305242882115 [doi]'],ppublish,N Engl J Med. 1973 May 24;288(21):1127-8. doi: 10.1056/NEJM197305242882115.,,,,,,
4572610,NLM,MEDLINE,19730611,20211203,0019-9567 (Print) 0019-9567 (Linking),7,2,1973 Feb,Immunodepression by Rowson-Parr virus in mice. II. Effect of Rowson-Parr virus infection on the antibody response to sheep red cells in vivo and in vitro.,160-6,"['Bendinelli, M', 'Nardini, L']","['Bendinelli M', 'Nardini L']",['eng'],['Journal Article'],United States,Infect Immun,Infection and immunity,0246127,['0 (Antigens)'],IM,"['Animals', '*Antibody Formation', '*Antigens', 'Erythrocytes/*immunology', 'Female', 'Friend murine leukemia virus', 'Hemolytic Plaque Technique', 'Immunization, Secondary', '*Immunosuppression Therapy', 'Lymphocytes/immunology', 'Macrophages/immunology', 'Male', 'Mice', 'Mice, Inbred BALB C', 'Peritoneum/cytology', 'Satellite Viruses/*immunology', 'Sheep/immunology', 'Spleen/cytology']",1973/02/01 00:00,1973/02/01 00:01,['1973/02/01 00:00'],"['1973/02/01 00:00 [pubmed]', '1973/02/01 00:01 [medline]', '1973/02/01 00:00 [entrez]']",['10.1128/iai.7.2.160-166.1973 [doi]'],ppublish,Infect Immun. 1973 Feb;7(2):160-6. doi: 10.1128/iai.7.2.160-166.1973.,"The effects of infection with Rowson-Parr virus (RPV), an associated virus present in Friend virus (FV) preparations, on the splenic plaque-forming cell response to sheep red cells in adult mice and on the plaque-forming cell response of peritoneal cells in vitro have been investigated. The results support the hypothesis that RPV might be responsible for a considerable proportion of the early immunodepressive effects caused by FV preparations.",PMC422654,,,,
4572609,NLM,MEDLINE,19730611,20211203,0019-9567 (Print) 0019-9567 (Linking),7,2,1973 Feb,Immunodepression by Rowson-Parr virus in mice. I. Growth curves of Rowson-Parr virus and immunological relationships with Friend virus.,152-9,"['Bendinelli, M', 'Nardini, L']","['Bendinelli M', 'Nardini L']",['eng'],['Journal Article'],United States,Infect Immun,Infection and immunity,0246127,"['0 (Antibodies, Viral)', '0 (Antilymphocyte Serum)']",IM,"['Animals', 'Animals, Newborn', 'Antibodies, Viral', 'Antilymphocyte Serum', 'Cross Reactions', 'Friend murine leukemia virus/*immunology', 'Hemolytic Plaque Technique', '*Immunosuppression Therapy', 'Mice', 'Mice, Inbred BALB C', 'Neutralization Tests', 'Organ Size', 'Rabbits/immunology', 'Satellite Viruses/*immunology', 'Spleen', 'Thymus Gland/immunology', 'Virus Cultivation', 'Virus Replication']",1973/02/01 00:00,1973/02/01 00:01,['1973/02/01 00:00'],"['1973/02/01 00:00 [pubmed]', '1973/02/01 00:01 [medline]', '1973/02/01 00:00 [entrez]']",['10.1128/iai.7.2.152-159.1973 [doi]'],ppublish,Infect Immun. 1973 Feb;7(2):152-9. doi: 10.1128/iai.7.2.152-159.1973.,"The growth curve of Rowson-Parr virus (RPV) was studied in the spleen of mice infected with RPV only and of mice infected with Friend virus (FV) preparations, which consist of a mixture of RPV and FV. In mice infected with FV preparations, RPV replicated to a higher titer than FV and attained higher levels than in singly infected mice. The chronic viremia of RPV-infected mice was found to coexist with circulating anti-RPV antibodies. These antibodies also neutralize FV and are probably responsible for the resistance against FV conferred to mice by prior infection with RPV.",PMC422653,,,,
4572538,NLM,MEDLINE,19730608,20131121,0028-7628 (Print) 0028-7628 (Linking),73,10,1973 May 15,Hyperuricemia in leukemia and lymphoma. II. Treatment.,1194-200,"['Pochedly, C']",['Pochedly C'],['eng'],"['Journal Article', 'Review']",United States,N Y State J Med,New York state journal of medicine,0401064,"['268B43MJ25 (Uric Acid)', '63CZ7GJN5I (Allopurinol)', 'O3FX965V0I (Acetazolamide)']",IM,"['Acetazolamide/therapeutic use', 'Allopurinol/metabolism/therapeutic use', 'Humans', 'Kidney Diseases/drug therapy/*urine', 'Leukemia/drug therapy/*urine', 'Lymphoma/drug therapy/*urine', 'Renal Dialysis', 'Uric Acid/metabolism/*urine']",1973/05/15 00:00,1973/05/15 00:01,['1973/05/15 00:00'],"['1973/05/15 00:00 [pubmed]', '1973/05/15 00:01 [medline]', '1973/05/15 00:00 [entrez]']",,ppublish,N Y State J Med. 1973 May 15;73(10):1194-200.,,,0,,,
4572306,NLM,MEDLINE,19730607,20131121,0028-7628 (Print) 0028-7628 (Linking),73,9,1973 May 1,Hyperuricemia in leukemia and lymphoma. I. Clinical findings and pathophysiology.,1085-92,"['Pochedly, C']",['Pochedly C'],['eng'],"['Journal Article', 'Review']",United States,N Y State J Med,New York state journal of medicine,0401064,"['0 (Nucleoproteins)', '268B43MJ25 (Uric Acid)', '63CZ7GJN5I (Allopurinol)']",IM,"['Acute Kidney Injury/etiology', 'Allopurinol/adverse effects/therapeutic use', 'Child', 'Child, Preschool', 'Humans', 'Hydrogen-Ion Concentration', 'Kidney Calculi/etiology', 'Kidney Tubules/metabolism', 'Leukemia/*complications/drug therapy/metabolism/radiotherapy', 'Lymphoma/*complications/drug therapy/metabolism/radiotherapy', 'Male', 'Nucleoproteins/metabolism', 'Radiotherapy/adverse effects', 'Uric Acid/*blood/metabolism/urine']",1973/05/01 00:00,1973/05/01 00:01,['1973/05/01 00:00'],"['1973/05/01 00:00 [pubmed]', '1973/05/01 00:01 [medline]', '1973/05/01 00:00 [entrez]']",,ppublish,N Y State J Med. 1973 May 1;73(9):1085-92.,,,29,,,
4572283,NLM,MEDLINE,19730607,20111117,0008-5472 (Print) 0008-5472 (Linking),33,4,1973 Apr,Bacteriolytic and bactericidal activity in monocytic and myelomonocytic leukemia with hyperlysozymemia.,867-73,"['Pruzanski, W', 'Leers, W D', 'Wardlaw, A C']","['Pruzanski W', 'Leers WD', 'Wardlaw AC']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Antineoplastic Agents)', '0 (Immunoglobulins)', '0 (Transferrin)', '9007-36-7 (Complement System Proteins)', 'EC 3.2.1.17 (Muramidase)']",IM,"['Acute Disease', 'Antineoplastic Agents/pharmacology', '*Blood Bactericidal Activity', 'Complement System Proteins/analysis', 'Escherichia coli', 'Female', 'Humans', 'Immunoglobulins/analysis', 'Leukemia, Myeloid/*blood/immunology', 'Male', 'Muramidase/*blood/pharmacology', 'Remission, Spontaneous', 'Transferrin/analysis']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",,ppublish,Cancer Res. 1973 Apr;33(4):867-73.,,,,,,
4572171,NLM,MEDLINE,19730607,20161013,0300-9092 (Print) 0300-9092 (Linking),49,1,1973 Jan,[Changes in the internal female sex organs in leukemias. Survey of the literature].,54-8,"['Donskaia, E L']",['Donskaia EL'],['rus'],"['Journal Article', 'Review']",Russia (Federation),Akush Ginekol (Mosk),Akusherstvo i ginekologiia,0370456,,IM,"['Adult', 'Aged', 'Blood Coagulation Disorders', 'Diagnosis, Differential', 'Female', 'Genital Diseases, Female/blood/*complications/diagnosis', 'Humans', 'Leukemia/*complications/diagnosis', 'Menstruation Disturbances', 'Metrorrhagia/etiology', 'Middle Aged', 'Postpartum Hemorrhage/etiology', 'Pregnancy', 'Pregnancy Complications, Hematologic/blood', 'Uterine Neoplasms/diagnosis', 'Vaginal Smears']",1973/01/01 00:00,1973/01/01 00:01,['1973/01/01 00:00'],"['1973/01/01 00:00 [pubmed]', '1973/01/01 00:01 [medline]', '1973/01/01 00:00 [entrez]']",,ppublish,Akush Ginekol (Mosk). 1973 Jan;49(1):54-8.,,,0,Izmeneniia vnutrennikh zhenskikh polovykh organov pri leikozakh. Obzor literatury.,,
4572154,NLM,MEDLINE,19730607,20131121,0041-1345 (Print) 0041-1345 (Linking),5,1,1973 Mar,Marrow grafting in identical twins with hematologic malignancies.,927-31,"['Fefer, A', 'Buckner, C D', 'Clift, R A', 'Fass, L', 'Lerner, K G', 'Mickelson, E M', 'Neiman, P', 'Rudolph, R', 'Storb, R', 'Thomas, E D']","['Fefer A', 'Buckner CD', 'Clift RA', 'Fass L', 'Lerner KG', 'Mickelson EM', 'Neiman P', 'Rudolph R', 'Storb R', 'Thomas ED']",['eng'],['Journal Article'],United States,Transplant Proc,Transplantation proceedings,0243532,['8N3DW7272P (Cyclophosphamide)'],IM,"['Adolescent', 'Adult', '*Bone Marrow Cells', '*Bone Marrow Transplantation', 'Child', 'Child, Preschool', 'Cyclophosphamide/therapeutic use', 'Female', 'Humans', 'Leukemia, Lymphoid/*therapy', 'Leukemia, Myeloid, Acute/*therapy', 'Lymphoma, Non-Hodgkin/therapy', 'Male', 'Pregnancy', 'Radiation', 'Transplantation, Homologous', '*Twins']",1973/03/01 00:00,1973/03/01 00:01,['1973/03/01 00:00'],"['1973/03/01 00:00 [pubmed]', '1973/03/01 00:01 [medline]', '1973/03/01 00:00 [entrez]']",,ppublish,Transplant Proc. 1973 Mar;5(1):927-31.,,,,,,
4572153,NLM,MEDLINE,19730607,20131121,0041-1345 (Print) 0041-1345 (Linking),5,1,1973 Mar,Allogeneic marrow grafting for acute lymphoblastic leukemia: leukemic relapse.,923-6,"['Storb, R', 'Bryant, J I', 'Buckner, C D', 'Clift, R A', 'Fefer, A', 'Fialkow, P J', 'Johnson, F L', 'Neiman, P', 'Thomas, E D']","['Storb R', 'Bryant JI', 'Buckner CD', 'Clift RA', 'Fefer A', 'Fialkow PJ', 'Johnson FL', 'Neiman P', 'Thomas ED']",['eng'],['Journal Article'],United States,Transplant Proc,Transplantation proceedings,0243532,['8N3DW7272P (Cyclophosphamide)'],IM,"['Adolescent', 'Adult', '*Bone Marrow Cells', '*Bone Marrow Transplantation', 'Cell Transformation, Neoplastic', 'Cyclophosphamide/therapeutic use', 'Female', 'Humans', 'Karyotyping', 'Leukemia, Lymphoid/*therapy', 'Male', 'Recurrence', 'Sex Chromosomes', 'Transplantation, Homologous']",1973/03/01 00:00,1973/03/01 00:01,['1973/03/01 00:00'],"['1973/03/01 00:00 [pubmed]', '1973/03/01 00:01 [medline]', '1973/03/01 00:00 [entrez]']",,ppublish,Transplant Proc. 1973 Mar;5(1):923-6.,,,,,,
4572046,NLM,MEDLINE,19730607,20151119,0015-8178 (Print) 0015-8178 (Linking),90,35,1972 Dec 21,[Experiences with vincristine sulfate in the therapy of malignant tumors].,1305-9,"['Hartwich, G', 'Richter, K', 'Lutz, H']","['Hartwich G', 'Richter K', 'Lutz H']",['ger'],['Journal Article'],Germany,Fortschr Med,Fortschritte der Medizin,2984763R,"['0 (Sulfates)', '5J49Q6B70F (Vincristine)']",IM,"['Alopecia/chemically induced', 'Constipation/chemically induced', 'Drug Resistance', 'Hodgkin Disease/drug therapy', 'Humans', 'Leukemia/drug therapy', 'Leukopenia/chemically induced', 'Lymphoma, Large B-Cell, Diffuse/drug therapy', 'Lymphoma, Non-Hodgkin/drug therapy', 'Neoplasms/*drug therapy', 'Sulfates/therapeutic use', 'Vincristine/adverse effects/*therapeutic use']",1972/12/21 00:00,1972/12/21 00:01,['1972/12/21 00:00'],"['1972/12/21 00:00 [pubmed]', '1972/12/21 00:01 [medline]', '1972/12/21 00:00 [entrez]']",,ppublish,Fortschr Med. 1972 Dec 21;90(35):1305-9.,,,,Erfahrungen mit Vincristinsulfat bei der Behandlung maligner Tumoren.,,
4571981,NLM,MEDLINE,19730606,20190511,0009-9236 (Print) 0009-9236 (Linking),14,2,1973 Mar-Apr,Intermittent guanazole therapy in adult acute leukemia.,271-6,"['Hewlett, J S', 'Bodey, G P', 'Coltman, C A', 'Freireich, E J', 'Haut, A B', 'McCredie, K B']","['Hewlett JS', 'Bodey GP', 'Coltman CA', 'Freireich EJ', 'Haut AB', 'McCredie KB']",['eng'],"['Clinical Trial', 'Journal Article']",United States,Clin Pharmacol Ther,Clinical pharmacology and therapeutics,0372741,"['0 (Antineoplastic Agents)', '0 (Triazoles)']",IM,"['Adult', 'Aged', 'Antineoplastic Agents/*administration & dosage/adverse effects/therapeutic use', 'Clinical Trials as Topic', 'Female', 'Humans', 'Leukemia, Myeloid/*drug therapy', 'Male', 'Middle Aged', 'Remission, Spontaneous', 'Triazoles/*administration & dosage/adverse effects/therapeutic use']",1973/03/01 00:00,1973/03/01 00:01,['1973/03/01 00:00'],"['1973/03/01 00:00 [pubmed]', '1973/03/01 00:01 [medline]', '1973/03/01 00:00 [entrez]']","['0009-9236(73)90088-X [pii]', '10.1002/cpt1973142271 [doi]']",ppublish,Clin Pharmacol Ther. 1973 Mar-Apr;14(2):271-6. doi: 10.1002/cpt1973142271.,,,,,,
4571921,NLM,MEDLINE,19730606,20091111,0026-2293 (Print) 0026-2293 (Linking),72,12,1973 Apr,A unique feature of gram-negative sepsis. Pneumopyopericardium.,279-81,"['Chowdhury, A R', 'Cox, F']","['Chowdhury AR', 'Cox F']",['eng'],['Journal Article'],United States,Mich Med,Michigan medicine,0017314,,IM,"['Adult', 'Diabetes Complications', 'Escherichia coli Infections/*complications', 'Female', 'Humans', 'Leukemia, Lymphoid/complications', 'Pneumopericardium/*etiology', 'Sepsis/*complications']",1973/04/01 00:00,1973/04/01 00:01,['1973/04/01 00:00'],"['1973/04/01 00:00 [pubmed]', '1973/04/01 00:01 [medline]', '1973/04/01 00:00 [entrez]']",,ppublish,Mich Med. 1973 Apr;72(12):279-81.,,,,,,
4571886,NLM,MEDLINE,19730606,20071115,0012-0472 (Print) 0012-0472 (Linking),98,17,1973 Apr 27,"[Definition of ""preleukemia"" and differential diagnosis of early leukemic changes].",895-900,"['Gross, R', 'Hellriegel, K P', 'Heller, A']","['Gross R', 'Hellriegel KP', 'Heller A']",['ger'],"['Journal Article', 'Review']",Germany,Dtsch Med Wochenschr,Deutsche medizinische Wochenschrift (1946),0006723,,IM,"['Adolescent', 'Adult', 'Aged', 'Child', 'Cytodiagnosis', 'Cytogenetics', 'Diagnosis, Differential', 'Female', 'Humans', 'Leukemia/classification/*diagnosis/etiology/genetics/pathology', 'Male', 'Middle Aged', 'Myeloproliferative Disorders/diagnosis', 'Precancerous Conditions/*diagnosis', 'Prognosis']",1973/04/27 00:00,1973/04/27 00:01,['1973/04/27 00:00'],"['1973/04/27 00:00 [pubmed]', '1973/04/27 00:01 [medline]', '1973/04/27 00:00 [entrez]']",['10.1055/s-0028-1106928 [doi]'],ppublish,Dtsch Med Wochenschr. 1973 Apr 27;98(17):895-900. doi: 10.1055/s-0028-1106928.,,,71,"Zur Definition der ""Praleukamie"" und zur Differentialdiagnose fruher leukamischer Veranderungen.",,
4571885,NLM,MEDLINE,19730606,20131121,0012-0472 (Print) 0012-0472 (Linking),98,17,1973 Apr 27,[Diagnosis and treatment of plasma cell leukemia].,874-81,"['Fulle, H H', 'Pribilla, W']","['Fulle HH', 'Pribilla W']",['ger'],['Journal Article'],Germany,Dtsch Med Wochenschr,Deutsche medizinische Wochenschrift (1946),0006723,"['0 (Antineoplastic Agents)', '9PHQ9Y1OLM (Prednisolone)', 'Q41OR9510P (Melphalan)']",IM,"['Aged', 'Antineoplastic Agents/*therapeutic use', 'Female', 'Humans', 'Kidney Failure, Chronic/chemically induced', 'Leukemia, Plasma Cell/blood/diagnosis/*drug therapy/pathology', 'Male', 'Melphalan/adverse effects/therapeutic use', 'Microscopy, Electron', 'Microscopy, Fluorescence', 'Microscopy, Phase-Contrast', 'Middle Aged', 'Neoplastic Cells, Circulating', 'Prednisolone/therapeutic use']",1973/04/27 00:00,1973/04/27 00:01,['1973/04/27 00:00'],"['1973/04/27 00:00 [pubmed]', '1973/04/27 00:01 [medline]', '1973/04/27 00:00 [entrez]']",['10.1055/s-0028-1106922 [doi]'],ppublish,Dtsch Med Wochenschr. 1973 Apr 27;98(17):874-81. doi: 10.1055/s-0028-1106922.,,,,Diagnose und Therapie der Plasmazellenleukamie.,,
