PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,AID,PST,SO,TT,AB,PMC,OID,OAB,OABL,OTO,OT,RF,PS,FPS
4675029,NLM,MEDLINE,19730313,20190623,0006-2952 (Print) 0006-2952 (Linking),21,20,1972 Oct 15,"Uptake and intracellular distribution of 4,4'-diacetyldiphenylurea-bis-(Guanylhydrazone) in sensitive and resistant leukemia L1210 cells.",2681-95,"['Dave, C', 'Mihich, E']","['Dave C', 'Mihich E']",['eng'],['Journal Article'],England,Biochem Pharmacol,Biochemical pharmacology,0101032,"['0 (Antineoplastic Agents)', '0 (Carbon Isotopes)', '0 (DNA, Neoplasm)', '0 (Hydrazones)', '0 (Lipids)', '0 (Neoplasm Proteins)', '0 (RNA, Neoplasm)', '57-50-1 (Sucrose)', '5Z93L87A1R (Guanine)', '8W8T17847W (Urea)', '9005-80-5 (Inulin)']",IM,"['Animals', 'Antineoplastic Agents/*metabolism', 'Carbon Isotopes', 'Cell Line', 'Cell Membrane/analysis', 'Cell Nucleus/analysis', 'Centrifugation, Density Gradient', 'DNA, Neoplasm/analysis', 'Drug Resistance', 'Guanine', 'Hydrazones/metabolism', 'Inulin/analysis', 'Leukemia L1210/*metabolism', 'Lipids/analysis', 'Mice', 'Microsomes/analysis', 'Mitochondria/drug effects', 'Neoplasm Proteins/analysis', 'RNA, Neoplasm/analysis', 'Sucrose', 'Temperature', 'Urea/*metabolism']",1972/10/15 00:00,1972/10/15 00:01,['1972/10/15 00:00'],"['1972/10/15 00:00 [pubmed]', '1972/10/15 00:01 [medline]', '1972/10/15 00:00 [entrez]']","['0006-2952(72)90017-2 [pii]', '10.1016/0006-2952(72)90017-2 [doi]']",ppublish,Biochem Pharmacol. 1972 Oct 15;21(20):2681-95. doi: 10.1016/0006-2952(72)90017-2.,,,,,,,,,,,
4674965,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,[Hematologic study on preleukemia (latent period) observation on leukemia in atomic bomb survivors].,339-41,"['Hoshino, T']",['Hoshino T'],['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,,IM,"['Basophils', 'Humans', 'Japan', 'Leukemia, Radiation-Induced/*blood', 'Leukocyte Count', 'Lymphocytes', 'Neutrophils', '*Nuclear Warfare', 'Radiation Injuries/*complications']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):339-41.,,,,,,,,,,,
4674964,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,[Hematopoietic pathology of the preleukemic state with chromosome abnormalities and its interpretation].,338-9,"['Furusawa, S']",['Furusawa S'],['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,,IM,"['Anemia, Aplastic', 'Bone Marrow/pathology', 'Bone Marrow Cells', '*Chromosome Aberrations', '*Chromosome Disorders', 'Hematopoietic System/*pathology', 'Humans', 'Leukemia/*blood/genetics/*pathology']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):338-9.,,,,,,,,,,,
4674963,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,"[Preleukemic state in atomic bomb survivors, with special reference to the relationship with aplastic anemia].",335-7,"['Ichimaru, M']",['Ichimaru M'],['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,,IM,"['Adolescent', 'Adult', 'Anemia, Aplastic/*complications', 'Bone Marrow/pathology', 'Female', 'Humans', 'Japan', 'Leukemia/*complications', 'Male', 'Middle Aged', '*Nuclear Warfare', 'Radiation Injuries/*complications']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):335-7.,,,,,,,,,,,
4674962,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,[Preleukemic state of atypical leukemia].,333-5,"['Ito, K']",['Ito K'],['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,,IM,"['Adult', 'Aged', 'Anemia, Aplastic/diagnosis', 'Female', 'Humans', 'Leukemia/*diagnosis', 'Male', 'Middle Aged']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):333-5.,,,,,,,,,,,
4674961,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,[Preleukemic state].,331-3,"['Ito, M']",['Ito M'],['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,,IM,"['Adult', 'Bone Marrow/pathology', 'Female', 'Humans', 'Leukemia/*blood/pathology']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):331-3.,,,,,,,,,,,
4674960,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,[Pathology of preleukemic state and atypical leukemia].,323-30,"['Shimamine, T']",['Shimamine T'],['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,,IM,"['Bone Marrow/pathology', 'Humans', 'Leukemia/*pathology', 'Microscopy, Electron']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):323-30.,,,,,,,,,,,
4674959,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,"[Preleukemic state in atomic bomb survivors, with special reference to retro- and pro-spective analysis].",313-22,"['Kamada, N', 'Uchino, H']","['Kamada N', 'Uchino H']",['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,,IM,"['Anemia, Aplastic/complications/genetics', 'Female', 'Humans', 'Japan', 'Leukemia, Radiation-Induced/blood/*etiology', 'Middle Aged', '*Nuclear Warfare', 'Prospective Studies', 'Radiation Injuries/*complications', 'Retrospective Studies']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):313-22.,,,,,,,,,,,
4674958,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,[Clinical and hematologic study of leukemia prior to its onset].,306-12,"['Oashi, T']",['Oashi T'],['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,['0 (Nitrosourea Compounds)'],IM,"['Animals', 'Erythrocyte Count', 'Hematopoietic Stem Cells', 'Humans', 'Leukemia/blood/*diagnosis', 'Leukemia, Experimental/blood', 'Leukocyte Count', 'Nitrosourea Compounds', 'Rats']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):306-12.,,,,,,,,,,,
4674957,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,[Preleukemic state with symptoms of aplastic anemia].,298-305,"['Kitajima, K']",['Kitajima K'],['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,,IM,"['Adult', 'Aged', 'Anemia, Aplastic/*diagnosis/pathology', 'Bone Marrow/pathology', 'Female', 'Humans', 'Leukemia/*diagnosis/pathology', 'Male', 'Middle Aged']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):298-305.,,,,,,,,,,,
4674955,NLM,MEDLINE,19730307,20041117,0485-1439 (Print) 0485-1439 (Linking),13,3,1972 Jun,[The behavior of blood basophils].,266-72,"['Ueda, Y', 'Yoshitake, J', 'Masaoka, T']","['Ueda Y', 'Yoshitake J', 'Masaoka T']",['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,,IM,"['Arteriosclerosis/blood', '*Basophils', 'Humans', 'Leukemia/blood', 'Leukocyte Count']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Jun;13(3):266-72.,,,,,,,,,,,
4674899,NLM,MEDLINE,19730305,20190725,0022-5193 (Print) 0022-5193 (Linking),37,3,1972 Dec,Use of gamma distributed transit times and the Laplace transform method in theoretical cell kinetics.,531-43,"['Scheufens, E E', 'Hartmann, N R']","['Scheufens EE', 'Hartmann NR']",['eng'],['Journal Article'],England,J Theor Biol,Journal of theoretical biology,0376342,"['10028-17-8 (Tritium)', 'VC2W18DGKR (Thymidine)']",IM,"['Animals', 'Computers', 'Female', 'Kinetics', 'Leukemia L1210/pathology', 'Mammary Neoplasms, Experimental/pathology', 'Mice', '*Mitosis', '*Models, Biological', 'Neoplasm Transplantation', 'Ovarian Follicle/cytology', 'Thymidine', 'Time Factors', 'Tritium']",1972/12/01 00:00,1972/12/01 00:01,['1972/12/01 00:00'],"['1972/12/01 00:00 [pubmed]', '1972/12/01 00:01 [medline]', '1972/12/01 00:00 [entrez]']","['0022-5193(72)90089-6 [pii]', '10.1016/0022-5193(72)90089-6 [doi]']",ppublish,J Theor Biol. 1972 Dec;37(3):531-43. doi: 10.1016/0022-5193(72)90089-6.,,,,,,,,,,,
4674856,NLM,MEDLINE,19730302,20091119,0485-1439 (Print) 0485-1439 (Linking),13,5,1972 Oct,[Mycotic infections in disorders of the hemotopoietic tissue. Analysis of 64 autopsy cases and report on the prophylactic effect of oral antibiotic combination regimen].,805-10,"['Onozawa, Y', 'Furusawa, S', 'Adachi, Y', 'Kashiwagi, H', 'Miyoshi, Y']","['Onozawa Y', 'Furusawa S', 'Adachi Y', 'Kashiwagi H', 'Miyoshi Y']",['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,['0 (Antifungal Agents)'],IM,"['Acute Disease', 'Adolescent', 'Adult', 'Aged', 'Antifungal Agents/*administration & dosage/therapeutic use', 'Autopsy', 'Female', 'Humans', 'Leukemia/*complications/pathology', 'Male', 'Middle Aged', 'Mycoses/complications/*drug therapy/pathology']",1972/10/01 00:00,1972/10/01 00:01,['1972/10/01 00:00'],"['1972/10/01 00:00 [pubmed]', '1972/10/01 00:01 [medline]', '1972/10/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Oct;13(5):805-10.,,,,,,,,,,,
4674850,NLM,MEDLINE,19730302,20191210,0485-1439 (Print) 0485-1439 (Linking),13,4,1972 Aug,[Studies on the refractory varieties of acute leukemia in adults. Reconsideration of combination chemotherapy].,569-74,"['Matsumoto, N', 'Nakajima, K', 'Kobayashi, K', 'Oyama, H', 'Suetsugu, N']","['Matsumoto N', 'Nakajima K', 'Kobayashi K', 'Oyama H', 'Suetsugu N']",['jpn'],['Journal Article'],Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,['0 (Antineoplastic Agents)'],IM,"['Acute Disease', 'Adult', 'Aged', 'Antineoplastic Agents/administration & dosage/therapeutic use', 'Female', 'Humans', 'Infections/complications', 'Leukemia/complications/*drug therapy', 'Male', 'Middle Aged', 'Remission, Spontaneous']",1972/08/01 00:00,1972/08/01 00:01,['1972/08/01 00:00'],"['1972/08/01 00:00 [pubmed]', '1972/08/01 00:01 [medline]', '1972/08/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Aug;13(4):569-74.,,,,,,,,,,,
4674801,NLM,MEDLINE,19730302,20131121,0485-1439 (Print) 0485-1439 (Linking),13,2,1972 Apr,[Evaluation of human lymphocyte transformation by phytohemagglutinin].,219-29,"['Ichimaru, M']",['Ichimaru M'],['jpn'],"['Comparative Study', 'Journal Article']",Japan,Rinsho Ketsueki,[Rinsho ketsueki] The Japanese journal of clinical hematology,2984782R,"['0 (Lectins)', '10028-17-8 (Tritium)', 'SML2Y3J35T (Colchicine)', 'VC2W18DGKR (Thymidine)']",IM,"['Adult', 'Aged', 'Autoradiography', 'Colchicine/pharmacology', 'Evaluation Studies as Topic', 'Female', 'Humans', 'Lectins/*pharmacology', 'Leukemia, Lymphoid/pathology', '*Lymphocyte Activation', 'Lymphocytes/drug effects', 'Lymphoma/pathology', 'Male', 'Middle Aged', 'Thymidine/metabolism', 'Tritium']",1972/04/01 00:00,1972/04/01 00:01,['1972/04/01 00:00'],"['1972/04/01 00:00 [pubmed]', '1972/04/01 00:01 [medline]', '1972/04/01 00:00 [entrez]']",,ppublish,Rinsho Ketsueki. 1972 Apr;13(2):219-29.,,,,,,,,,,,
4674679,NLM,MEDLINE,19730301,20131121,0008-5472 (Print) 0008-5472 (Linking),32,12,1972 Dec,Action of camptothecin on mammalian cells in culture.,2643-50,"['Li, L H', 'Fraser, T J', 'Olin, E J', 'Bhuyan, B K']","['Li LH', 'Fraser TJ', 'Olin EJ', 'Bhuyan BK']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (DNA, Neoplasm)', '0 (RNA, Neoplasm)', '10028-17-8 (Tritium)', 'EC 2.7.- (Phosphotransferases)', 'EC 2.7.1.21 (Thymidine Kinase)', 'EC 2.7.7.- (DNA Nucleotidyltransferases)', 'W78I7AY22C (Deoxyuridine)', 'XT3Z54Z28A (Camptothecin)']",IM,"['Animals', 'Camptothecin/*pharmacology/therapeutic use', 'Cell Line', 'Cell Survival/drug effects', 'Cricetinae', 'DNA Nucleotidyltransferases/metabolism', 'DNA Replication/drug effects', 'DNA, Neoplasm/biosynthesis', 'Deoxyuridine', 'Leukemia L1210/*drug therapy/enzymology', 'Lung', 'Mitosis/drug effects', 'Neoplasms, Experimental/*drug therapy', 'Phosphotransferases/metabolism', 'RNA, Neoplasm/biosynthesis', 'Thymidine Kinase/metabolism', 'Time Factors', 'Tritium']",1972/12/01 00:00,1972/12/01 00:01,['1972/12/01 00:00'],"['1972/12/01 00:00 [pubmed]', '1972/12/01 00:01 [medline]', '1972/12/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Dec;32(12):2643-50.,,,,,,,,,,,
4674424,NLM,MEDLINE,19730215,20131121,0026-895X (Print) 0026-895X (Linking),8,6,1972 Nov,Some properties of a pyrimidine phosphoribosyltransferase from murine leukemia cells.,731-9,"['Kessel, D', 'Deacon, J', 'Coffey, B', 'Bakamjian, A']","['Kessel D', 'Deacon J', 'Coffey B', 'Bakamjian A']",['eng'],['Journal Article'],United States,Mol Pharmacol,Molecular pharmacology,0035623,"['0 (Carbon Isotopes)', '0 (Pyrimidines)', 'EC 2.7.7.- (Nucleotidyltransferases)', 'SU46BAM238 (Ammonium Sulfate)', 'U3P01618RT (Fluorouracil)', 'YOW8V9698H (Dimethyl Sulfoxide)']",IM,"['Ammonium Sulfate', 'Animals', 'Carbon Isotopes', 'Cattle', 'Cell Line', 'Chromatography', 'Dialysis', 'Dimethyl Sulfoxide/pharmacology', 'Drug Resistance', 'Drug Stability', 'Fluorouracil/pharmacology', 'Hydrogen-Ion Concentration', 'Kinetics', 'Leukemia, Experimental/*enzymology', 'Male', 'Mice', 'Molecular Weight', '*Nucleotidyltransferases/analysis/antagonists & inhibitors/isolation & purification', 'Pyrimidines', 'Temperature', 'Thymus Gland/enzymology']",1972/11/01 00:00,1972/11/01 00:01,['1972/11/01 00:00'],"['1972/11/01 00:00 [pubmed]', '1972/11/01 00:01 [medline]', '1972/11/01 00:00 [entrez]']",,ppublish,Mol Pharmacol. 1972 Nov;8(6):731-9.,,,,,,,,,,,
4674344,NLM,MEDLINE,19730215,20190609,0006-3002 (Print) 0006-3002 (Linking),288,1,1972 Oct 23,Effects of persantin on several transport systems of murine leukemias.,190-4,"['Kessel, D', 'Dodd, D C']","['Kessel D', 'Dodd DC']",['eng'],['Journal Article'],Netherlands,Biochim Biophys Acta,Biochimica et biophysica acta,0217513,"['0 (Amino Acids)', '0 (Cyclopentanes)', '0 (Phosphates)', '28RYY2IV3F (Fucose)', '56HH86ZVCT (Uracil)', '5CSZ8459RP (Cytidine)', '64ALC7F90C (Dipyridamole)', 'IY9XDZ35W2 (Glucose)', 'JAC85A2161 (Adenine)', 'K72T3FS567 (Adenosine)', 'PDC6A3C0OX (Glycerol)', 'WHI7HQ7H85 (Uridine)']",IM,"['Adenine/metabolism', 'Adenosine/metabolism', 'Amino Acids/metabolism', 'Animals', 'Biological Transport/drug effects', 'Cell Line', 'Cyclopentanes/metabolism', 'Cytidine/metabolism', 'Depression, Chemical', 'Dipyridamole/*pharmacology', 'Fucose/metabolism', 'Glucose/metabolism', 'Glycerol/metabolism', 'Leukemia L1210/metabolism', 'Leukemia, Experimental/*metabolism', 'Mice', 'Phosphates/metabolism', 'Uracil/metabolism', 'Uridine/metabolism']",1972/10/23 00:00,1972/10/23 00:01,['1972/10/23 00:00'],"['1972/10/23 00:00 [pubmed]', '1972/10/23 00:01 [medline]', '1972/10/23 00:00 [entrez]']","['0005-2736(72)90237-4 [pii]', '10.1016/0005-2736(72)90237-4 [doi]']",ppublish,Biochim Biophys Acta. 1972 Oct 23;288(1):190-4. doi: 10.1016/0005-2736(72)90237-4.,,,,,,,,,,,
4674115,NLM,MEDLINE,19730207,20190612,0006-291X (Print) 0006-291X (Linking),49,3,1972 Nov 1,Uptake and aminoacylation of exogenous transfer RNA by mouse leukemia cells.,782-92,"['Gallagher, R E', 'Walter, C A', 'Gallo, R C']","['Gallagher RE', 'Walter CA', 'Gallo RC']",['eng'],['Journal Article'],United States,Biochem Biophys Res Commun,Biochemical and biophysical research communications,0372516,"['0 (Amino Acids)', '0 (Benzoates)', '0 (Carbon Isotopes)', '0 (Glycolates)', '0 (Ion Exchange Resins)', '0 (Succinimides)', '10028-17-8 (Tritium)', '9014-25-9 (RNA, Transfer)', 'EC 6.1.1.- (Amino Acyl-tRNA Synthetases)']",IM,"['Acylation', 'Amino Acids/metabolism', 'Amino Acyl-tRNA Synthetases', 'Animals', 'Benzoates', 'Carbon Isotopes', 'Cell Line', 'Centrifugation, Density Gradient', 'Chromatography, DEAE-Cellulose', 'Glycolates', 'Ion Exchange Resins', 'Isotope Labeling', 'Kinetics', 'Leukemia L1210/enzymology/*metabolism', 'Mice', 'RNA, Transfer/*metabolism', 'Succinimides', 'Temperature', 'Time Factors', 'Tritium']",1972/11/01 00:00,1972/11/01 00:01,['1972/11/01 00:00'],"['1972/11/01 00:00 [pubmed]', '1972/11/01 00:01 [medline]', '1972/11/01 00:00 [entrez]']","['0006-291X(72)90479-2 [pii]', '10.1016/0006-291x(72)90479-2 [doi]']",ppublish,Biochem Biophys Res Commun. 1972 Nov 1;49(3):782-92. doi: 10.1016/0006-291x(72)90479-2.,,,,,,,,,,,
4674114,NLM,MEDLINE,19730207,20190612,0006-291X (Print) 0006-291X (Linking),49,3,1972 Nov 1,Inhibition of repair of DNA single strand breaks in mouse leukemia cells by actinomycin D.,758-65,"['Lee, Y C', 'Bennett, L R', 'Byfield, J E']","['Lee YC', 'Bennett LR', 'Byfield JE']",['eng'],['Journal Article'],United States,Biochem Biophys Res Commun,Biochemical and biophysical research communications,0372516,"['0 (Cobalt Isotopes)', '0 (DNA, Neoplasm)', '04079A1RDZ (Cytarabine)', '10028-17-8 (Tritium)', '1CC1JFE158 (Dactinomycin)', 'VC2W18DGKR (Thymidine)']",IM,"['Animals', 'Cell Line', 'Centrifugation, Density Gradient', 'Cobalt Isotopes', 'Cold Temperature', 'Cytarabine/pharmacology', 'DNA Repair/drug effects', 'DNA, Neoplasm/*biosynthesis/radiation effects', 'Dactinomycin/*pharmacology', 'Leukemia L1210/*metabolism', 'Mice', 'Radiation Effects', 'Temperature', 'Thymidine/metabolism', 'Tritium']",1972/11/01 00:00,1972/11/01 00:01,['1972/11/01 00:00'],"['1972/11/01 00:00 [pubmed]', '1972/11/01 00:01 [medline]', '1972/11/01 00:00 [entrez]']","['0006-291X(72)90476-7 [pii]', '10.1016/0006-291x(72)90476-7 [doi]']",ppublish,Biochem Biophys Res Commun. 1972 Nov 1;49(3):758-65. doi: 10.1016/0006-291x(72)90476-7.,,,,,,,,,,,
4673837,NLM,MEDLINE,19730130,20190709,0022-2623 (Print) 0022-2623 (Linking),15,12,1972 Dec,1-Glycosyl derivatives of 5-aminoimidazole-4-carboxamide.,1334-6,"['Montgomery, J A', 'Thomas, H J']","['Montgomery JA', 'Thomas HJ']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['0 (Amides)', '0 (Glycosides)', '0 (Imidazoles)']",IM,"['Amides/chemical synthesis/therapeutic use', 'Animals', 'Carcinoma', 'Cell Line', 'Chromatography, Ion Exchange', 'Dose-Response Relationship, Drug', 'Glycosides/*chemical synthesis/therapeutic use', 'Humans', 'Imidazoles/*chemical synthesis/therapeutic use', 'Laryngeal Neoplasms', 'Leukemia L1210/drug therapy', 'Mice', 'Spectrophotometry, Ultraviolet', 'Structure-Activity Relationship']",1972/12/01 00:00,1972/12/01 00:01,['1972/12/01 00:00'],"['1972/12/01 00:00 [pubmed]', '1972/12/01 00:01 [medline]', '1972/12/01 00:00 [entrez]']",['10.1021/jm00282a036 [doi]'],ppublish,J Med Chem. 1972 Dec;15(12):1334-6. doi: 10.1021/jm00282a036.,,,,,,,,,,,
4673836,NLM,MEDLINE,19730130,20190709,0022-2623 (Print) 0022-2623 (Linking),15,12,1972 Dec,"Synthesis of the S-riboside of 5-mercaptouracil, an ""S-homolog"" of pseudouridine.",1333-4,"['Szekeres, G L', 'Bardos, T J']","['Szekeres GL', 'Bardos TJ']",['eng'],['Journal Article'],United States,J Med Chem,Journal of medicinal chemistry,9716531,"['13957-31-8 (Thiouridine)', 'WHI7HQ7H85 (Uridine)']",IM,"['Animals', 'Carcinoma, Ehrlich Tumor', 'Cell Line', 'Cells, Cultured/drug effects', 'Isomerism', 'Lactobacillus/drug effects', 'Leukemia L1210', 'Magnetic Resonance Spectroscopy', 'Molecular Conformation', 'Optical Rotation', 'Structure-Activity Relationship', 'Thiouridine/chemical synthesis/pharmacology', 'Uridine/*chemical synthesis/pharmacology']",1972/12/01 00:00,1972/12/01 00:01,['1972/12/01 00:00'],"['1972/12/01 00:00 [pubmed]', '1972/12/01 00:01 [medline]', '1972/12/01 00:00 [entrez]']",['10.1021/jm00282a035 [doi]'],ppublish,J Med Chem. 1972 Dec;15(12):1333-4. doi: 10.1021/jm00282a035.,,,,,,,,,,,
4673738,NLM,MEDLINE,19730130,20211105,0044-605X (Print) 0044-605X (Linking),13,3,1972,"Isolation of Trypanosoma theileri from the blood of two cows, one leukotic, one exhibiting lymphocytosis.",332-9,"['Strandstrom, H', 'Veijalainen, P', 'Berger, R', 'Tuomi, J']","['Strandstrom H', 'Veijalainen P', 'Berger R', 'Tuomi J']",['eng'],['Journal Article'],England,Acta Vet Scand,Acta veterinaria Scandinavica,0370400,,IM,"['Animals', 'Cattle', 'Cattle Diseases/*microbiology', 'Leukemia/microbiology/*veterinary', 'Lymphocytosis/microbiology/*veterinary', 'Trypanosoma/*isolation & purification']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,Acta Vet Scand. 1972;13(3):332-9.,,,PMC8561584,,,,,,,,
4673726,NLM,MEDLINE,19730129,20131121,0300-8630 (Print) 0300-8630 (Linking),184,5,1972 Sep,[Aplastic anaemia in childhood].,377-84,"['Gotz, M', 'Pichler, E']","['Gotz M', 'Pichler E']",['ger'],['Journal Article'],Germany,Klin Padiatr,Klinische Padiatrie,0326144,"['0 (Sulfonamides)', '66974FR9Q1 (Chloramphenicol)', 'L76T0ZCA8K (Oxymetholone)']",IM,"['Abnormalities, Multiple/complications', 'Acute Disease', 'Anemia, Aplastic/blood/chemically induced/complications/congenital/*diagnosis/drug therapy/surgery', 'Bone Marrow Examination', 'Child', 'Child, Preschool', 'Chloramphenicol/adverse effects', 'Erythrocyte Count', 'Female', 'Humans', 'Infant', 'Leukemia/complications', 'Male', 'Oxymetholone/therapeutic use', 'Reticulocytes', 'Splenectomy', 'Sulfonamides/adverse effects', 'Thrombocytopenia/complications']",1972/09/01 00:00,1972/09/01 00:01,['1972/09/01 00:00'],"['1972/09/01 00:00 [pubmed]', '1972/09/01 00:01 [medline]', '1972/09/01 00:00 [entrez]']",,ppublish,Klin Padiatr. 1972 Sep;184(5):377-84.,Zur Panmyelopathie im Kindesalter.,,,,,,,,,,
4673660,NLM,MEDLINE,19730118,20161109,0507-4088 (Print) 0507-4088 (Linking),17,4,1972 Jul-Aug,[Transplantable lines of mouse spleen cells infected with Friend and Rauscher leukemia viruses].,464-9,"['Shubladze, A K', 'Barinskii, I F', 'Shobukhov, V M', 'Bocharov, A F', 'Blinova, L I']","['Shubladze AK', 'Barinskii IF', 'Shobukhov VM', 'Bocharov AF', 'Blinova LI']",['rus'],['Journal Article'],Russia (Federation),Vopr Virusol,Voprosy virusologii,0417337,,IM,"['Animals', '*Cell Line', 'Chromosome Aberrations', '*Friend murine leukemia virus', 'Genetics, Microbial', 'Mice', 'Microscopy, Electron', '*Rauscher Virus', 'Spleen/cytology', '*Virus Cultivation']",1972/07/01 00:00,1972/07/01 00:01,['1972/07/01 00:00'],"['1972/07/01 00:00 [pubmed]', '1972/07/01 00:01 [medline]', '1972/07/01 00:00 [entrez]']",,ppublish,Vopr Virusol. 1972 Jul-Aug;17(4):464-9.,"Izuchenie perevivaemykh linii kletok selezenki myshei, infitsirovannykh virusami leikoza Frenda i Raushera.",,,,,,,,,,
