PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,TT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AB,AID,PMC,OID,LID,AD
285454,NLM,MEDLINE,19790626,20081121,0377-1202 (Print) 0377-1202 (Linking),17,1,1979 Jan-Mar,Study of some erythrocytic enzymes in extracorpuscular hemolytic anemias.,93-6,"['Cheta, N', 'Cheta, D']","['Cheta N', 'Cheta D']",['eng'],['Journal Article'],,Romania,Med Interne,Medecine interne,7506353,"['EC 1.1.1.27 (L-Lactate Dehydrogenase)', 'EC 1.1.1.49 (Glucosephosphate Dehydrogenase)', 'EC 1.11.1.6 (Catalase)']",IM,"['Adolescent', 'Adult', 'Anemia, Hemolytic/*blood', 'Anemia, Hemolytic, Autoimmune/blood', 'Catalase/*blood', 'Collagen Diseases/blood', 'Erythrocytes/*enzymology', 'Female', 'Glucosephosphate Dehydrogenase/*blood', 'Humans', 'L-Lactate Dehydrogenase/*blood', 'Leukemia, Lymphoid/blood', 'Lymphoma/blood', 'Male', 'Middle Aged', 'Primary Myelofibrosis/blood']",1979/01/01 00:00,1979/01/01 00:01,['1979/01/01 00:00'],"['1979/01/01 00:00 [pubmed]', '1979/01/01 00:01 [medline]', '1979/01/01 00:00 [entrez]']",ppublish,Med Interne. 1979 Jan-Mar;17(1):93-6.,"Investigations on the activity of three erythrocytic enzymes i.e., glucose-6-phosphate dehydrogenase (G-6-PDH), catalase and lactate dehydrogenase (LDH), in 20 patients with extracorpuscular hemolytic anemias of various origins showed a general tendency to decrease of G-6-PDH and catalase, with a concomitant increase in LDH. These results are interpreted as due to metabolic disturbances induced by hemolysis in the erythroblastic series and/or to possible perturbations specific for each type of anemia.",,,,,
285453,NLM,MEDLINE,19790611,20131121,0377-1202 (Print) 0377-1202 (Linking),16,4,1978 Oct-Dec,Phenylbutazone and acute leukemia.,413-5,"['Sidi, Y', 'Douer, D', 'Pinkhas, J']","['Sidi Y', 'Douer D', 'Pinkhas J']",['eng'],"['Case Reports', 'Journal Article']",,Romania,Med Interne,Medecine interne,7506353,['GN5P7K3T8S (Phenylbutazone)'],IM,"['Female', 'Humans', 'Joint Diseases/drug therapy', 'Leukemia, Myeloid, Acute/*chemically induced', 'Middle Aged', 'Phenylbutazone/*adverse effects/therapeutic use']",1978/10/01 00:00,1978/10/01 00:01,['1978/10/01 00:00'],"['1978/10/01 00:00 [pubmed]', '1978/10/01 00:01 [medline]', '1978/10/01 00:00 [entrez]']",ppublish,Med Interne. 1978 Oct-Dec;16(4):413-5.,,,,,,
285452,NLM,MEDLINE,19790626,20071115,0035-2640 (Print) 0035-2640 (Linking),28,55,1978 Dec 1,[Refractory anemia].,4345-54,"['Dreyfus, B']",['Dreyfus B'],['fre'],"['English Abstract', 'Journal Article']",Anemies refractaires.,France,Rev Prat,La Revue du praticien,0404334,,,"['Anemia, Aplastic/pathology/*therapy', 'Anemia, Sideroblastic/pathology/*therapy', 'Bone Marrow/pathology', 'Humans', 'Leukemia, Myeloid, Acute/pathology', 'Preleukemia/pathology']",1978/12/01 00:00,1978/12/01 00:01,['1978/12/01 00:00'],"['1978/12/01 00:00 [pubmed]', '1978/12/01 00:01 [medline]', '1978/12/01 00:00 [entrez]']",ppublish,Rev Prat. 1978 Dec 1;28(55):4345-54.,,,,,,
285423,NLM,MEDLINE,19790611,20191210,0552-2080 (Print) 0552-2080 (Linking),24,4,1979 Apr,[Individual prognosis in acute leukemia in children].,9-14,"['Sapunova, A S', 'Nartsissov, R P', 'Kurmashov, V I', 'Kabankin, A S', 'Leksina, L A']","['Sapunova AS', 'Nartsissov RP', 'Kurmashov VI', 'Kabankin AS', 'Leksina LA']",['rus'],['Journal Article'],Ob individual'nom prognoze pri ostrom leikoze u detei.,Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,,IM,"['Adolescent', 'Child', 'Child, Preschool', 'Humans', 'Leukemia, Lymphoid/*diagnosis/drug therapy', 'Leukemia, Myeloid, Acute/*diagnosis/drug therapy', 'Prognosis', 'Regression, Psychology', 'Remission, Spontaneous', 'Retrospective Studies', 'Time Factors']",1979/04/01 00:00,1979/04/01 00:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '1979/04/01 00:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,Probl Gematol Pereliv Krovi. 1979 Apr;24(4):9-14.,,,,,,
285422,NLM,MEDLINE,19790611,20061115,0552-2080 (Print) 0552-2080 (Linking),24,4,1979 Apr,[Release of blood coagulation and fibrinolysis factors by intact leukocytes in chronic myeloleukemia].,33-40,"['Krasik, Ia D', 'Kuznik, B I']","['Krasik IaD', 'Kuznik BI']",['rus'],"['English Abstract', 'Journal Article']",Vydelenie faktorov svertyvaniia krovi i fibrinoliza intaktnymi leikotsitami u bol'nykh khronicheskim mieloleikozom.,Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,['0 (Blood Coagulation Factors)'],IM,"['Adult', 'Aged', 'Blood Coagulation', 'Blood Coagulation Factors/*physiology', 'Blood Coagulation Tests', 'Clot Retraction', 'Female', '*Fibrinolysis', 'Humans', 'Leukemia, Myeloid/*physiopathology', 'Leukocytes/*physiology', 'Male', 'Middle Aged']",1979/04/01 00:00,1979/04/01 00:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '1979/04/01 00:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,Probl Gematol Pereliv Krovi. 1979 Apr;24(4):33-40.,,,,,,
285421,NLM,MEDLINE,19790611,20071115,0552-2080 (Print) 0552-2080 (Linking),24,4,1979 Apr,[Frequency of infectious complications and the microbiological characteristics of sepsis in acute leukemia].,14-9,"['Dronov, O M', 'Smolianskaia, A Z', 'Khvatova, N V']","['Dronov OM', 'Smolianskaia AZ', 'Khvatova NV']",['rus'],"['English Abstract', 'Journal Article']",Chastota infektsionnykh islozhnenii i mikrobiologicheskaia kharakteristika sepsisa u bol'nykh ostrym leikozom.,Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,,IM,"['Autopsy', 'Humans', 'Leukemia, Lymphoid/*complications/microbiology', 'Leukemia, Monocytic, Acute/*complications/microbiology', 'Leukemia, Myeloid, Acute/*complications/microbiology', 'Sepsis/*epidemiology/microbiology']",1979/04/01 00:00,1979/04/01 00:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '1979/04/01 00:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,Probl Gematol Pereliv Krovi. 1979 Apr;24(4):14-9.,,,,,,
285420,NLM,MEDLINE,19790611,20071115,0552-2080 (Print) 0552-2080 (Linking),24,3,1979 Mar,[Leukemia morbidity dynamics in Krakow and Krakow Province in 1951--1968].,38-40,"['Janicki, K', 'Sliwczinska, B']","['Janicki K', 'Sliwczinska B']",['rus'],['Journal Article'],Dinamika zabolevaemosti leikozami v Krakove i Krakovskom voevodstve v 1951--1968 gg.,Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,,IM,"['Acute Disease', 'Adolescent', 'Adult', 'Female', 'Humans', 'Leukemia/*epidemiology', 'Leukemia, Lymphoid/epidemiology', 'Leukemia, Myeloid/epidemiology', 'Male', 'Middle Aged', 'Poland', 'Rural Population', 'Urban Population']",1979/03/01 00:00,1979/03/01 00:01,['1979/03/01 00:00'],"['1979/03/01 00:00 [pubmed]', '1979/03/01 00:01 [medline]', '1979/03/01 00:00 [entrez]']",ppublish,Probl Gematol Pereliv Krovi. 1979 Mar;24(3):38-40.,,,,,,
285419,NLM,MEDLINE,19790611,20061115,0552-2080 (Print) 0552-2080 (Linking),24,3,1979 Mar,[Significance of the results of cytochemical studies of the bone marrow cells in predicting the course of chronic myeloid leukemia].,31-4,"['Vaiuta, N P', 'Kheifets, L M']","['Vaiuta NP', 'Kheifets LM']",['rus'],"['Comparative Study', 'English Abstract', 'Journal Article']",O znachenii rezul'tatov tsitokhimicheskikh issledovanii kletok kostnogo mozga v prognozirovanii techeniia khronicheskogo mieloidnogo leikoza.,Russia (Federation),Probl Gematol Pereliv Krovi,Problemy gematologii i perelivaniia krovi,0401232,,IM,"['Adult', 'Aged', 'Bone Marrow/*metabolism', 'Drug Therapy, Combination', 'Enzyme Activation', 'Female', 'Histocytochemistry', 'Humans', 'Leukemia, Myeloid/*diagnosis/drug therapy/metabolism', 'Male', 'Middle Aged', 'Neutrophils/metabolism', 'Prognosis']",1979/03/01 00:00,1979/03/01 00:01,['1979/03/01 00:00'],"['1979/03/01 00:00 [pubmed]', '1979/03/01 00:01 [medline]', '1979/03/01 00:00 [entrez]']",ppublish,Probl Gematol Pereliv Krovi. 1979 Mar;24(3):31-4.,,,,,,
285418,NLM,MEDLINE,19790629,20191210,0029-6511 (Print) 0029-6511 (Linking),148,16,1979 Apr 19,Nursing care study. Erythroblastic leukaemia: parents can't accept the diagnosis.,34-6,"['Gleeson, C']",['Gleeson C'],['eng'],"['Case Reports', 'Journal Article']",,England,Nurs Mirror,Nursing mirror,7708429,,,"['Adolescent', '*Denial, Psychological', 'Humans', 'Leukemia, Erythroblastic, Acute/*nursing', 'Leukemia, Myeloid, Acute/*nursing', 'Male', '*Parents']",1979/04/19 00:00,1979/04/19 00:01,['1979/04/19 00:00'],"['1979/04/19 00:00 [pubmed]', '1979/04/19 00:01 [medline]', '1979/04/19 00:00 [entrez]']",ppublish,Nurs Mirror. 1979 Apr 19;148(16):34-6.,,,,,,
285410,NLM,MEDLINE,19790626,20091021,0030-6002 (Print) 0030-6002 (Linking),120,15,1979 Apr 15,[Otologic observations in acute childhood leukemia].,888-90,"['Ruzsa, G', 'Cholnoky, P', 'Istvan, L']","['Ruzsa G', 'Cholnoky P', 'Istvan L']",['hun'],['Journal Article'],Fuleszeti megfigyelesek gyermekkori akut leukaemiaban.,Hungary,Orv Hetil,Orvosi hetilap,0376412,,IM,"['Child, Preschool', 'Diagnosis, Differential', 'Humans', 'Infant', 'Leukemia, Myeloid, Acute/*complications/diagnosis', 'Leukemoid Reaction/diagnosis', 'Mastoiditis/etiology/*surgery', 'Otitis Media/etiology/*surgery', 'Remission, Spontaneous']",1979/04/15 00:00,1979/04/15 00:01,['1979/04/15 00:00'],"['1979/04/15 00:00 [pubmed]', '1979/04/15 00:01 [medline]', '1979/04/15 00:00 [entrez]']",ppublish,Orv Hetil. 1979 Apr 15;120(15):888-90.,,,,,,
285344,NLM,MEDLINE,19790629,20071115,0360-4039 (Print) 0360-4039 (Linking),9,5,1979 May,Chronic-leukemia update.,100-1,"['Long, P P']",['Long PP'],['eng'],['Journal Article'],,United States,Nursing,Nursing,7600137,,,"['Female', 'Humans', '*Leukemia', 'Leukemia, Lymphoid', 'Leukemia, Myeloid', 'Male']",1979/05/01 00:00,1979/05/01 00:01,['1979/05/01 00:00'],"['1979/05/01 00:00 [pubmed]', '1979/05/01 00:01 [medline]', '1979/05/01 00:00 [entrez]']",ppublish,Nursing. 1979 May;9(5):100-1.,,,,,,
285338,NLM,MEDLINE,19790626,20190514,0028-3878 (Print) 0028-3878 (Linking),29,2,1979 Feb,Nonmetastatic superior sagittal sinus thrombosis complicating systemic cancer.,139-46,"['Sigsbee, B', 'Deck, M D', 'Posner, J B']","['Sigsbee B', 'Deck MD', 'Posner JB']",['eng'],"['Case Reports', 'Journal Article']",,United States,Neurology,Neurology,0401060,,IM,"['Adenocarcinoma/complications/diagnostic imaging', 'Adolescent', 'Adult', 'Female', 'Humans', 'Leukemia, Lymphoid/complications/diagnostic imaging', 'Leukemia, Myeloid/complications/diagnostic imaging', 'Lung Neoplasms/complications/diagnostic imaging', 'Lymphoma/complications/diagnostic imaging', 'Lymphoma, Non-Hodgkin/complications/diagnostic imaging', 'Male', 'Middle Aged', 'Neoplasm Metastasis', 'Neoplasms/*complications', 'Radiography', 'Sinus Thrombosis, Intracranial/diagnostic imaging/*etiology']",1979/02/01 00:00,1979/02/01 00:01,['1979/02/01 00:00'],"['1979/02/01 00:00 [pubmed]', '1979/02/01 00:01 [medline]', '1979/02/01 00:00 [entrez]']",ppublish,Neurology. 1979 Feb;29(2):139-46. doi: 10.1212/wnl.29.2.139.,"Seven patients with cancer complicated by nonmetastatic sagittal sinus thrombosis were encountered in a 7-year period. Five had hematologic malignancies and two had solid tumors. There were two different presentations. In the first, neurologic signs and symptoms (e.g., headaches, seizures, hemiparesis, lethargy) occurred suddenly in five patients shortly after initiation of cancer therapy. Four of these five patients recovered with minimal residua; the fifth died as a direct result of the sinus thrombosis. The second presentation occurred in the two patients with terminal cancer who declined gradually without focal signs; both patients died. Only arteriography can reliably establish the diagnosis of sagittal sinus occlusion. In patients with cancer, sagittal sinus occlusion probably results from a ""hypercoagulable state"" associated with the systemic neoplasm.",['10.1212/wnl.29.2.139 [doi]'],,,,
285335,NLM,MEDLINE,19790626,20071115,0028-4793 (Print) 0028-4793 (Linking),300,18,1979 May 3,Cytogenetic evidence of the intrauterine origin of acute leukemia in monozygotic twins.,1032-4,"['Chaganti, R S', 'Miller, D R', 'Meyers, P A', 'German, J']","['Chaganti RS', 'Miller DR', 'Meyers PA', 'German J']",['eng'],"['Case Reports', 'Journal Article', ""Research Support, U.S. Gov't, P.H.S.""]",,United States,N Engl J Med,The New England journal of medicine,0255562,,IM,"['*Chromosome Aberrations', 'Clone Cells', '*Diseases in Twins', 'Female', 'Humans', 'Infant', 'Leukemia, Lymphoid/congenital/*genetics', 'Male', 'Pregnancy', '*Twins', '*Twins, Monozygotic']",1979/05/03 00:00,1979/05/03 00:01,['1979/05/03 00:00'],"['1979/05/03 00:00 [pubmed]', '1979/05/03 00:01 [medline]', '1979/05/03 00:00 [entrez]']",ppublish,N Engl J Med. 1979 May 3;300(18):1032-4. doi: 10.1056/NEJM197905033001807.,,['10.1056/NEJM197905033001807 [doi]'],,,,
285328,NLM,MEDLINE,19790626,20131121,0025-8458 (Print) 0025-8458 (Linking),74,18,1979 May 4,[Inherited hemolytic anemia due to pyruvate kinase deficiency: II. Density-layer centrifugation of erythrocytes (author's transl)].,691-4,"['Goebel, K M', 'von Manteuffel, G', 'Hausmann, L', 'Kaffarnik, H']","['Goebel KM', 'von Manteuffel G', 'Hausmann L', 'Kaffarnik H']",['ger'],"['English Abstract', 'Journal Article']",Familiare hamolytische Anamie durch Pyruvatkinasedefekt. II. Nachweis der Enzyminstabililat durch Dichtezentrifugation der Erythrozyten.,Germany,Med Klin,Medizinische Klinik,0376637,"['66974FR9Q1 (Chloramphenicol)', 'EC 2.7.1.40 (Pyruvate Kinase)']",IM,"['Adult', 'Anemia, Hemolytic, Congenital Nonspherocytic/*genetics', 'Child', 'Chloramphenicol/adverse effects', 'Erythrocyte Aging', 'Erythrocytes/enzymology', 'Female', 'Humans', 'Leukemia, Myeloid/chemically induced', 'Male', 'Pyruvate Kinase/*deficiency']",1979/05/04 00:00,2000/03/22 09:00,['1979/05/04 00:00'],"['1979/05/04 00:00 [pubmed]', '2000/03/22 09:00 [medline]', '1979/05/04 00:00 [entrez]']",ppublish,Med Klin. 1979 May 4;74(18):691-4.,"Heterogeneous clinical features of inherited hemolytic anemia due to pyruvate kinase (PK) deficiency were observed in three related homozygous patients. Erythrocytes were separated into old and young cells by means of density-layer centrifugation using a new supporting medium: Stractan-Urografin gradients. Those fractions containing older RBC disclosed defective PK which resulted in an impaired metabolism. Following an intake of chloramphenicol the clinical course of one female family member converted to acute monocytic leukemia. Thus, the report of a PK instability trait, in one family member associated with pancytopenia which converted in leukemia, suggests that inherited red cell enzyme deficiency might be also an expression of the vulnerability of the hematopoietic stem cells.",,,,,
285314,NLM,MEDLINE,19790611,20071115,0025-8334 (Print) 0025-8334 (Linking),24,3,1979 Mar,[Gamma irradiation of the brain for the prevention of neuroleukemia in children].,9-12,"['Ankudinov, V A', 'Moiseenko, E I', 'Maiakova, S A', 'Sotnikov, V M']","['Ankudinov VA', 'Moiseenko EI', 'Maiakova SA', 'Sotnikov VM']",['rus'],"['English Abstract', 'Journal Article']",Gamma-obluchenie golovnogo mozga dlia profilaktiki neiroleikoza u detei.,Russia (Federation),Med Radiol (Mosk),Meditsinskaia radiologiia,2984767R,,IM,"['Brain Neoplasms/drug therapy/*prevention & control/radiotherapy', 'Child', 'Drug Therapy, Combination', 'Gamma Rays/therapeutic use', 'Humans', 'Leukemia/drug therapy', 'Leukemia, Lymphoid/*radiotherapy', 'Radiotherapy Dosage', 'Remission, Spontaneous', 'Time Factors']",1979/03/01 00:00,1979/03/01 00:01,['1979/03/01 00:00'],"['1979/03/01 00:00 [pubmed]', '1979/03/01 00:01 [medline]', '1979/03/01 00:00 [entrez]']",ppublish,Med Radiol (Mosk). 1979 Mar;24(3):9-12.,,,,,,
285313,NLM,MEDLINE,19790629,20071115,0090-0702 (Print) 0090-0702 (Linking),8,1,1979 Spring,Report of a discussion group for parents of children with leukemia.,49-58,"['Belle-Isle, J', 'Conradt, B']","['Belle-Isle J', 'Conradt B']",['eng'],['Journal Article'],,United States,Matern Child Nurs J,Maternal-child nursing journal,0350761,,IM,"['Adaptation, Psychological', 'Adolescent', 'Attitude to Death', 'Child', 'Female', 'Group Processes', 'Humans', 'Interpersonal Relations', '*Leukemia, Lymphoid', 'Life Style', 'Male', 'Parent-Child Relations', 'Parents/*education', '*Self-Help Groups']",1979/01/01 00:00,1979/01/01 00:01,['1979/01/01 00:00'],"['1979/01/01 00:00 [pubmed]', '1979/01/01 00:01 [medline]', '1979/01/01 00:00 [entrez]']",ppublish,Matern Child Nurs J. 1979 Spring;8(1):49-58.,,,,,,
285301,NLM,MEDLINE,19790626,20190711,0023-2173 (Print) 0023-2173 (Linking),57,5,1979 Mar 1,Terminal Ph1-positive monocytic crisis in chronic myeloid leukemia providing evidence for the promyelocytic origin of monocytes.,237-42,"['Leder, L D', 'Mischke, W', 'Garbrecht, M', 'Stolzenbach, G']","['Leder LD', 'Mischke W', 'Garbrecht M', 'Stolzenbach G']",['eng'],"['Case Reports', 'Journal Article']",,Germany,Klin Wochenschr,Klinische Wochenschrift,2985205R,,IM,"['Adult', 'Bone Marrow/pathology', 'Histocytochemistry', 'Humans', 'Leukemia, Myeloid/*pathology', 'Male', 'Monocytes/*pathology']",1979/03/01 00:00,1979/03/01 00:01,['1979/03/01 00:00'],"['1979/03/01 00:00 [pubmed]', '1979/03/01 00:01 [medline]', '1979/03/01 00:00 [entrez]']",ppublish,Klin Wochenschr. 1979 Mar 1;57(5):237-42. doi: 10.1007/BF01477492.,"A case of Ph1-positive chronic granulocytic leukemia in described in which a terminal monocytic crisis developed. The case still was Ph1-positive at the time of the monocyte crisis. Bone marrow smears contained promyelocytes and early granulocytes, but most of the cells belonged to the monocyte series as cytochemistry disclosed. No blast cells could be detected. Cytochemically, transitions between promyelocytes and promonocytes could be demonstrated. From these findings and those from the literature it is concluded that the monocytes of the terminal crisis in our case belonged to the leukemic cell strain and that these monocytes developed from non-specific promyelocytes like granulocytes. Our observation does not provide evidence for the existence of a separate monoblast which would implicate disparity of granulocytopoiesis and monocytopoiesis already at the level of undifferentiated blast cells. This, in turn, would be equal to a re-introduction of a modified polyphyletic theory of white blood cell formation.",['10.1007/BF01477492 [doi]'],,,,
285278,NLM,MEDLINE,19790629,20031114,0027-8874 (Print) 0027-8874 (Linking),62,4,1979 Apr,Chromosome studies of two transplantable leukemias of BN mice.,1051-6,"['Bregula, U', 'Wlodarska, I', 'Wezyk, J']","['Bregula U', 'Wlodarska I', 'Wezyk J']",['eng'],['Journal Article'],,United States,J Natl Cancer Inst,Journal of the National Cancer Institute,7503089,,IM,"['Animals', '*Chromosome Aberrations', 'Chromosome Banding', 'Chromosome Deletion', 'Female', 'Leukemia, Experimental/*genetics', 'Male', 'Mice', 'Mice, Inbred Strains', 'Neoplasm Transplantation', 'Transplantation, Isogeneic', 'Trisomy', 'X Chromosome']",1979/04/01 00:00,1979/04/01 00:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '1979/04/01 00:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,J Natl Cancer Inst. 1979 Apr;62(4):1051-6.,"Karyotypes of two transplantable murine ascites leukemias, LBN/a2 and LBN/b3, were studied with the use of the trypsin-Giemsa technique. The original tumors arose in adult female mice of strains BN/a and BN/b after prolonged antilymphocyte globulin administration. The karyotypes of both leukemias showed similar patterns. Both were hyperdiploid with modal chromosome numbers of 41 and 42 in LBN/a2 and LBN/b3, respectively. The cells consisted of an average of 37 normal chromosomes and 4--5 abnormal chromosomes. The most consistent karyotype deviation was monosomy of the X-chromosome and of several autosomes: no. 9, 14, and 7 in the LBN/a2 line and no. 7, 12, 14, and 9 in the LBN/b3 line. In most LBN/b3 cells and in a lower proportion of LBN/a2 cells, trisomy of chromosome no. 15 was found. With regard to the occurrence of abnormal marker chromosomes, both tumors exhibited great cell-to-cell variation. Two of the markers were common to both leukemia lines.",,,,,
285272,NLM,MEDLINE,19790629,20071115,0047-1860 (Print) 0047-1860 (Linking),27,1,1979,[Morphological changes of megakaryocytes in acute myelogenous leukemia and preleukemic phase (author's transl)].,73-6,"['Izumiguchi, Y', 'Iwanaga, Y', 'Nasu, M', 'Sato, T', 'Fujita, S', 'Kai, S', 'Krosaki, M', 'Hara, H']","['Izumiguchi Y', 'Iwanaga Y', 'Nasu M', 'Sato T', 'Fujita S', 'Kai S', 'Krosaki M', 'Hara H']",['jpn'],['Journal Article'],,Japan,Rinsho Byori,Rinsho byori. The Japanese journal of clinical pathology,2984781R,,IM,"['Cell Nucleus/ultrastructure', 'Humans', 'Leukemia, Myeloid, Acute/*ultrastructure', 'Megakaryocytes/*ultrastructure', 'Preleukemia/*ultrastructure']",1979/01/01 00:00,1979/01/01 00:01,['1979/01/01 00:00'],"['1979/01/01 00:00 [pubmed]', '1979/01/01 00:01 [medline]', '1979/01/01 00:00 [entrez]']",ppublish,Rinsho Byori. 1979;27(1):73-6.,,,,,,
285258,NLM,MEDLINE,19790626,20190630,0022-3476 (Print) 0022-3476 (Linking),94,4,1979 Apr,Autonomous production of parathyroid hormone by lymphoblastic leukemia cells in culture.,623-5,"['Ramsay, N K', 'Brown, D M', 'Nesbit, M E', 'Coccia, P F', 'Krivit, W', 'Krutzik, S']","['Ramsay NK', 'Brown DM', 'Nesbit ME', 'Coccia PF', 'Krivit W', 'Krutzik S']",['eng'],"['Case Reports', 'Journal Article']",,United States,J Pediatr,The Journal of pediatrics,0375410,"['0 (Culture Media)', '0 (Hormones, Ectopic)', '0 (Parathyroid Hormone)', 'SY7Q814VUP (Calcium)']",IM,"['Acute Disease', 'Adolescent', 'Bone Marrow/pathology', 'Calcium/analysis', 'Cells, Cultured', 'Culture Media', 'Female', 'Hormones, Ectopic/*biosynthesis', 'Humans', 'Hypercalcemia/etiology', 'Leukemia, Lymphoid/cerebrospinal fluid/*metabolism/pathology', 'Parathyroid Hormone/*biosynthesis/blood']",1979/04/01 00:00,1979/04/01 00:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '1979/04/01 00:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,J Pediatr. 1979 Apr;94(4):623-5. doi: 10.1016/s0022-3476(79)80034-7.,,"['S0022-3476(79)80034-7 [pii]', '10.1016/s0022-3476(79)80034-7 [doi]']",,,,
285212,NLM,MEDLINE,19790629,20190508,0022-1007 (Print) 0022-1007 (Linking),149,4,1979 Apr 1,Cellular regulation in Friend virus induced erythroleukemia. Studies with anemic mice of genotype Sl/Sld.,837-46,"['McCool, D', 'Mak, T W', 'Bernstein, A']","['McCool D', 'Mak TW', 'Bernstein A']",['eng'],['Journal Article'],,United States,J Exp Med,The Journal of experimental medicine,2985109R,,IM,"['Anemia/genetics', 'Animals', 'Cell Transformation, Viral', '*Friend murine leukemia virus', 'Leukemia, Erythroblastic, Acute/genetics/*pathology', 'Leukemia, Experimental/genetics/pathology', 'Mice', 'Mice, Mutant Strains', 'Spleen/pathology', 'Virus Replication']",1979/04/01 00:00,1979/04/01 00:01,['1979/04/01 00:00'],"['1979/04/01 00:00 [pubmed]', '1979/04/01 00:01 [medline]', '1979/04/01 00:00 [entrez]']",ppublish,J Exp Med. 1979 Apr 1;149(4):837-46. doi: 10.1084/jem.149.4.837.,"Genetically anemic SI/SI(d) mice have been shown previously to have a defective hematopoietic environment which prevents extensive erythroid differentiation of normal hematopoietic stem cells and also confers resistance to the erythroleukemia-inducing virus, Friend spleen focus-forming virus (SFFV). In this study, we show that the relative resistance of SI/SI(d) mice to transformation by SFFV is not due to the inability of SFFV to replicate, nor is it because SFFV cannot transform erythroid cells, in the spleens of these mice. Injection of syngeneic +/+ mouse spleen cells, previously infected in vivo with SFFV, into secondary SI/SI(d) recipients resulted in marked splenic enlargement, and the appearance of large numbers of erythropoietin (Epo)-independent erythroid colonies in plasma clot culture. The cellular proliferation observed in these SI/SI(d) secondary recipients appeared to be due to infection and transformation of host SI/SI(d) cells rather than the growth of possible tumor colony-forming units (TCFU) present in the infected +/+ spleens, because preirradiation of the SI/SI(d) recipients abolished the splenomegaly and appearance of Epo- independent erythroid colonies. Furthermore, prior irradiation (1,200 rads) of donor spleen cells from SFFV-infected +/+ mice only slightly reduced spleen focus formation in unirradiated SI/SI(d) recipients. The conclusion that SI/SI(d) target cells could be infected and transformed by SFFV was confirmed directly by injecting a high titered preparation of SFFV into SI/SI(d) mice. SI/SI(d) mice were not absolutely resistant to infection or transformation by SFFV. Nevertheless, cells from the spleens of SFFV-infected mice were unable to form tumor colonies (TCFU) in irradiated SI/SI(d) recipients, suggesting that TCFU are either present at an undetectably low frequency in these spleens, or that they are still subject to the regulatory influences of the Steel locus.",['10.1084/jem.149.4.837 [doi]'],PMC2184839,,,
285202,NLM,MEDLINE,19790611,20071115,0022-8699 (Print) 0022-8699 (Linking),80,3,1979 Mar,Total care. Recent advances in the treatment of children with cancer.,113-40,"['Smith, S D', 'Sturgeon, J K', 'Rosen, D', 'Vats, T S', 'Trueworthy, R', 'Cairns, N', 'Klopovich, P', 'Briscoe, K', 'Lansky, S B']","['Smith SD', 'Sturgeon JK', 'Rosen D', 'Vats TS', 'Trueworthy R', 'Cairns N', 'Klopovich P', 'Briscoe K', 'Lansky SB']",['eng'],['Journal Article'],,United States,J Kans Med Soc,The Journal of the Kansas Medical Society,7505612,,IM,"['Age Factors', 'Brain Neoplasms/*therapy', 'Child, Preschool', 'Humans', 'Infant', 'Leukemia, Lymphoid/*therapy', 'Quality of Life']",1979/03/01 00:00,1979/03/01 00:01,['1979/03/01 00:00'],"['1979/03/01 00:00 [pubmed]', '1979/03/01 00:01 [medline]', '1979/03/01 00:00 [entrez]']",ppublish,J Kans Med Soc. 1979 Mar;80(3):113-40.,,,,,,
