PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,AID,PST,SO,TT,PMC,AB,OID,OAB,OABL,OTO,OT,RF
5030815,NLM,MEDLINE,19720807,20151119,0008-5472 (Print) 0008-5472 (Linking),32,6,1972 Jun,Modulation of transfer RNA-methylating enzyme activities in murine leukemic cells.,1143-7,"['Hacker, B']",['Hacker B'],['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Carbon Isotopes)', '0 (Proteins)', '04079A1RDZ (Cytarabine)', '1CC1JFE158 (Dactinomycin)', '5J49Q6B70F (Vincristine)', '8N3DW7272P (Cyclophosphamide)', '9014-25-9 (RNA, Transfer)', 'EC 2.1.1.- (Methyltransferases)', 'EC 3.5.1.1 (Asparaginase)']",IM,"['Animals', 'Asparaginase/pharmacology', 'Carbon Isotopes', 'Cyclophosphamide/pharmacology', 'Cytarabine/pharmacology', 'Dactinomycin/pharmacology', 'Drug Resistance', 'Leukemia L1210/*enzymology', 'Methods', 'Methyltransferases/*metabolism', 'Mice', 'Proteins/metabolism', 'RNA, Transfer/*metabolism', 'Time Factors', 'Vincristine/pharmacology']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Jun;32(6):1143-7.,,,,,,,,,
5030814,NLM,MEDLINE,19720807,20131121,0008-5472 (Print) 0008-5472 (Linking),32,6,1972 Jun,Inhibition of DNA and RNA metabolism by daunorubicin and adriamycin in L1210 mouse leukemia.,1137-42,"['Meriwether, W D', 'Bachur, N R']","['Meriwether WD', 'Bachur NR']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Amino Sugars)', '0 (Antibiotics, Antineoplastic)', '0 (Carbon Isotopes)', '0 (DNA, Neoplasm)', '0 (Glycosides)', '0 (Naphthacenes)', '0 (RNA, Neoplasm)', '10028-17-8 (Tritium)', 'VC2W18DGKR (Thymidine)', 'WHI7HQ7H85 (Uridine)', 'ZS7284E0ZP (Daunorubicin)']",IM,"['Amino Sugars/pharmacology', 'Animals', 'Antibiotics, Antineoplastic/*pharmacology', 'Carbon Isotopes', 'Cells, Cultured/drug effects', 'DNA, Neoplasm/*antagonists & inhibitors/metabolism', 'Daunorubicin/*pharmacology', 'Glycosides/*pharmacology', 'Leukemia L1210/*metabolism', 'Mice', 'Naphthacenes/*pharmacology', 'RNA, Neoplasm/*antagonists & inhibitors/metabolism', 'Thymidine/metabolism', 'Time Factors', 'Tritium', 'Uridine/metabolism']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Jun;32(6):1137-42.,,,,,,,,,
5030806,NLM,MEDLINE,19720807,20160630,0069-0112 (Print) 0069-0112 (Linking),56,1,1972 Feb,Effect of day of dosage omission on survival time in the regularly scheduled methotrexate (NSC-740) treatment of leukemia L1210.,25-30,"['Straus, M J', 'Goldin, A']","['Straus MJ', 'Goldin A']",['eng'],['Journal Article'],United States,Cancer Chemother Rep,Cancer chemotherapy reports,7607105,['YL5FZ2Y5U1 (Methotrexate)'],IM,"['Animals', 'Injections, Intraperitoneal', 'Leukemia L1210/*drug therapy', 'Methotrexate/*administration & dosage/therapeutic use', 'Mice', 'Mice, Inbred Strains', 'Statistics as Topic', 'Time Factors']",1972/02/01 00:00,1972/02/01 00:01,['1972/02/01 00:00'],"['1972/02/01 00:00 [pubmed]', '1972/02/01 00:01 [medline]', '1972/02/01 00:00 [entrez]']",,ppublish,Cancer Chemother Rep. 1972 Feb;56(1):25-30.,,,,,,,,,
5030804,NLM,MEDLINE,19720807,20160630,0069-0112 (Print) 0069-0112 (Linking),56,1,1972 Feb,Increased lifespan using the priming dose schedule design in carbazilquinone (NSC-134679) treatment of mouse leukemia L1210.,19-23,"['Straus, M J', 'Goldin, A']","['Straus MJ', 'Goldin A']",['eng'],['Journal Article'],United States,Cancer Chemother Rep,Cancer chemotherapy reports,7607105,"['0 (Antineoplastic Agents)', '0 (Azirines)', '0 (Carbamates)', '0 (Quinones)', '8N3DW7272P (Cyclophosphamide)', 'YL5FZ2Y5U1 (Methotrexate)']",IM,"['Animals', 'Antineoplastic Agents/administration & dosage/*therapeutic use', 'Azirines/administration & dosage/*therapeutic use', 'Carbamates/administration & dosage/therapeutic use', 'Cyclophosphamide/therapeutic use', 'Injections, Intraperitoneal', 'Leukemia L1210/*drug therapy', 'Male', 'Methotrexate/therapeutic use', 'Mice', 'Mice, Inbred Strains', 'Quinones/administration & dosage/*therapeutic use', 'Time Factors']",1972/02/01 00:00,1972/02/01 00:01,['1972/02/01 00:00'],"['1972/02/01 00:00 [pubmed]', '1972/02/01 00:01 [medline]', '1972/02/01 00:00 [entrez]']",,ppublish,Cancer Chemother Rep. 1972 Feb;56(1):19-23.,,,,,,,,,
5030753,NLM,MEDLINE,19720807,20170214,0003-3197 (Print) 0003-3197 (Linking),23,6,1972 Jun,The angiographic appearance of splenic masses.,316-28,"['Baltaxe, H A', 'Watson, R C', 'Levin, D C']","['Baltaxe HA', 'Watson RC', 'Levin DC']",['eng'],['Journal Article'],United States,Angiology,Angiology,0203706,,IM,"['Abscess/diagnostic imaging', '*Angiography', 'Celiac Artery/diagnostic imaging', 'Cysts/diagnostic imaging', 'Hematoma/diagnostic imaging', 'Humans', 'Leukemia, Lymphoid/diagnostic imaging', 'Pancreatic Cyst/diagnostic imaging', 'Sarcoma/diagnostic imaging', 'Spleen/*blood supply/injuries', 'Splenic Artery/diagnostic imaging', 'Splenic Diseases/*diagnostic imaging', 'Splenic Neoplasms/diagnostic imaging', 'Stomach Neoplasms/diagnostic imaging']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",['10.1177/000331977202300602 [doi]'],ppublish,Angiology. 1972 Jun;23(6):316-28. doi: 10.1177/000331977202300602.,,,,,,,,,
5030579,NLM,MEDLINE,19720803,20141120,0008-5472 (Print) 0008-5472 (Linking),32,7,1972 Jul,Purineless death as a link between growth rate and cytotoxicity by methotrexate.,1506-11,"['Hryniuk, W M']",['Hryniuk WM'],['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (DNA, Neoplasm)', '0 (Hypoxanthines)', '0 (Neoplasm Proteins)', '0 (RNA, Neoplasm)', '10028-17-8 (Tritium)', 'GMW67QNF9C (Leucine)', 'VC2W18DGKR (Thymidine)', 'WHI7HQ7H85 (Uridine)', 'YL5FZ2Y5U1 (Methotrexate)']",IM,"['Animals', 'Cells, Cultured', 'DNA, Neoplasm/*biosynthesis', 'Depression, Chemical', 'Hypoxanthines/pharmacology', 'In Vitro Techniques', 'Leucine/metabolism', 'Leukemia, Experimental/*metabolism', 'Lymphocytes/*metabolism', 'Methotrexate/*pharmacology', 'Mice', 'Neoplasm Proteins/biosynthesis', 'RNA, Neoplasm/biosynthesis', 'Thymidine/*metabolism', 'Tritium', 'Uridine/metabolism']",1972/07/01 00:00,1972/07/01 00:01,['1972/07/01 00:00'],"['1972/07/01 00:00 [pubmed]', '1972/07/01 00:01 [medline]', '1972/07/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Jul;32(7):1506-11.,,,,,,,,,
5030578,NLM,MEDLINE,19720803,20061115,0008-5472 (Print) 0008-5472 (Linking),32,7,1972 Jul,Survival of hematopoietic and leukemic colony-forming cells in vivo following the administration of daunorubicin or adriamycin.,1496-500,"['Razek, A', 'Valeriote, F', 'Vietti, T']","['Razek A', 'Valeriote F', 'Vietti T']",['eng'],"['Comparative Study', 'Journal Article']",United States,Cancer Res,Cancer research,2984705R,"['0 (Antibiotics, Antineoplastic)']",IM,"['Animals', 'Antibiotics, Antineoplastic/administration & dosage/*pharmacology', 'Cell Survival/drug effects', 'Clone Cells/drug effects', 'Female', 'Femur', 'Hematopoietic Stem Cells/*drug effects', 'Kinetics', 'Leukemia, Experimental/*prevention & control', 'Male', 'Mice', 'Mice, Inbred Strains']",1972/07/01 00:00,1972/07/01 00:01,['1972/07/01 00:00'],"['1972/07/01 00:00 [pubmed]', '1972/07/01 00:01 [medline]', '1972/07/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Jul;32(7):1496-500.,,,,,,,,,
5030575,NLM,MEDLINE,19720803,20151119,0008-5472 (Print) 0008-5472 (Linking),32,7,1972 Jul,Lymphatic leukemia and pulmonary tumors in female Swiss mice fed bracken fern (Pteris aquilina).,1442-5,"['Pamukcu, A M', 'Erturk, E', 'Price, J M', 'Bryan, G T']","['Pamukcu AM', 'Erturk E', 'Price JM', 'Bryan GT']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,['0 (Carcinogens)'],IM,"['Adenocarcinoma/chemically induced', 'Adenoma/chemically induced', 'Animals', '*Carcinogens', 'Edible Grain', 'Female', 'Kidney/pathology', 'Leukemia, Lymphoid/*chemically induced', 'Lung Neoplasms/*chemically induced/pathology', 'Lymph Nodes/pathology', 'Mice', 'Neoplasms, Experimental', '*Plants', 'Spleen/pathology']",1972/07/01 00:00,1972/07/01 00:01,['1972/07/01 00:00'],"['1972/07/01 00:00 [pubmed]', '1972/07/01 00:01 [medline]', '1972/07/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Jul;32(7):1442-5.,,,,,,,,,
5030574,NLM,MEDLINE,19720803,20141120,0008-5472 (Print) 0008-5472 (Linking),32,7,1972 Jul,Uptake and metabolism of N 5 -formyltetrahydrofolate by L1210 leukemia cells.,1416-21,"['Nahas, A', 'Nixon, P F', 'Bertino, J R']","['Nahas A', 'Nixon PF', 'Bertino JR']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Carbon Isotopes)', '0 (Chloromercuribenzoates)', '0 (Coenzymes)', '0 (Iodoacetates)', '0 (Tetrahydrofolates)', '10028-17-8 (Tritium)', '5ACL011P69 (Ouabain)', '935E97BOY8 (Folic Acid)', 'Q80VPU408O (Fluorides)', 'YL5FZ2Y5U1 (Methotrexate)']",IM,"['Animals', 'Carbon Isotopes', 'Chloromercuribenzoates/pharmacology', 'Chromatography, Gel', 'Coenzymes/*metabolism', 'Depression, Chemical', 'Fluorides/pharmacology', 'Folic Acid/*metabolism', 'Hydrogen-Ion Concentration', 'In Vitro Techniques', 'Iodoacetates/pharmacology', 'Leukemia L1210/*metabolism', 'Methotrexate/pharmacology', 'Mice', 'Ouabain/pharmacology', 'Tetrahydrofolates/metabolism', 'Tritium']",1972/07/01 00:00,1972/07/01 00:01,['1972/07/01 00:00'],"['1972/07/01 00:00 [pubmed]', '1972/07/01 00:01 [medline]', '1972/07/01 00:00 [entrez]']",,ppublish,Cancer Res. 1972 Jul;32(7):1416-21.,,,,,,,,,
5030091,NLM,MEDLINE,19720801,20041117,0033-7587 (Print) 0033-7587 (Linking),50,3,1972 Jun,"Studies of the mortality of A-bomb survivors. 5. Radiation dose and mortality, 1950-1970.",649-98,"['Jablon, S', 'Kato, H']","['Jablon S', 'Kato H']",['eng'],['Journal Article'],United States,Radiat Res,Radiation research,0401245,,IM,"['Age Factors', 'Cardiovascular Diseases/mortality', 'Cerebrovascular Disorders/mortality', 'Death Certificates', 'Female', 'Humans', 'Japan', 'Leukemia, Radiation-Induced/*mortality', 'Male', 'Neoplasms, Radiation-Induced/*mortality', '*Nuclear Warfare', 'Radiation Dosage', 'Radiation Injuries/*mortality', 'Radiometry', 'Sex Factors', 'Time Factors', 'Tuberculosis/mortality']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",,ppublish,Radiat Res. 1972 Jun;50(3):649-98.,,,,,,,,,
5029775,NLM,MEDLINE,19720801,20051117,0049-6804 (Print) 0049-6804 (Linking),5,,1972 May,[Effect of influenzal infection on the development and appearance of leukemia].,107-11,"['Viatchenko, V S']",['Viatchenko VS'],['rus'],['Journal Article'],Ukraine,Vrach Delo,Vrachebnoe delo,0413607,,IM,"['Animals', 'Leukemia, Experimental/*etiology', 'Mice', 'Orthomyxoviridae Infections/*complications']",1972/05/01 00:00,1972/05/01 00:01,['1972/05/01 00:00'],"['1972/05/01 00:00 [pubmed]', '1972/05/01 00:01 [medline]', '1972/05/01 00:00 [entrez]']",,ppublish,Vrach Delo. 1972 May;5:107-11.,Vliianie grippoznoi infektsii na razvitie i proiavlenie leikoza.,,,,,,,,
5029737,NLM,MEDLINE,19720801,20041117,0042-773X (Print) 0042-773X (Linking),18,5,1972 May,[Contribution of the morphologist to the problem of acute leukemia].,458-62,"['Jansa, P']",['Jansa P'],['cze'],['Journal Article'],Czech Republic,Vnitr Lek,Vnitrni lekarstvi,0413602,,IM,"['Acute Disease', 'Histocytochemistry', 'Humans', 'Leukemia/classification/*pathology']",1972/05/01 00:00,1972/05/01 00:01,['1972/05/01 00:00'],"['1972/05/01 00:00 [pubmed]', '1972/05/01 00:01 [medline]', '1972/05/01 00:00 [entrez]']",,ppublish,Vnitr Lek. 1972 May;18(5):458-62.,Prispevek morfologa k otazce akutnich leukemii.,,,,,,,,
5029523,NLM,MEDLINE,19720801,20071115,0015-5470 (Print) 0015-5470 (Linking),19,1,1972 Jan-Feb,Investigation on the antigenic property of lymphocytes from chronic lymphocytic leukemia.,17-20,"['Astaldi, A Jr', 'Micu, D', 'Astaldi, G', 'Burgio, G R']","['Astaldi A Jr', 'Micu D', 'Astaldi G', 'Burgio GR']",['eng'],['Journal Article'],Italy,Folia Allergol (Roma),Folia allergologica,7502074,['0 (Antigens)'],IM,"['Antigens/*analysis', 'Cell Transformation, Neoplastic', 'Cells, Cultured', 'Humans', 'Leukemia, Lymphoid/*immunology', 'Lymphocyte Activation', 'Lymphocytes/*immunology', 'Membrane Potentials']",1972/01/01 00:00,2001/03/28 10:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,Folia Allergol (Roma). 1972 Jan-Feb;19(1):17-20.,,,,,,,,,
5029456,NLM,MEDLINE,19720801,20131121,0365-9615 (Print) 0365-9615 (Linking),73,4,1972 Apr,[Effect of combined therapy of mouse viral leukemia with cyclophosphane and complete Freud's adjuvant].,80-2,"['Moskovkina, O Ia', 'Ter-Grigorov, V S', ""Bergol'ts, V M""]","['Moskovkina OIa', 'Ter-Grigorov VS', ""Bergol'ts VM""]",['rus'],['Journal Article'],Russia (Federation),Biull Eksp Biol Med,Biulleten' eksperimental'noi biologii i meditsiny,0370627,"['8N3DW7272P (Cyclophosphamide)', ""9007-81-2 (Freund's Adjuvant)""]",IM,"['Animals', 'Cyclophosphamide/*therapeutic use', ""*Freund's Adjuvant"", 'Leukemia, Experimental/*drug therapy', 'Mice', 'Mice, Inbred Strains', '*Rauscher Virus']",1972/04/01 00:00,1972/04/01 00:01,['1972/04/01 00:00'],"['1972/04/01 00:00 [pubmed]', '1972/04/01 00:01 [medline]', '1972/04/01 00:00 [entrez]']",,ppublish,Biull Eksp Biol Med. 1972 Apr;73(4):80-2.,Effekt sochetannoi terapii virusnogo leikoza myshei tsiklofosfanom i polnym ad'iuvantom Freinda.,,,,,,,,
5029393,NLM,MEDLINE,19720801,20031114,0003-911X (Print) 0003-911X (Linking),39,1,1972,[Influence of heterologous antileukemic rabbit immune sera on the growth of transplantable leukemia in the XVII-Bln mouse strain].,40-3,"['Pasternak, G']",['Pasternak G'],['ger'],['Journal Article'],Germany,Arch Geschwulstforsch,Archiv fur Geschwulstforschung,0372411,"['0 (Antigens)', '0 (Antilymphocyte Serum)', '0 (Immune Sera)']",IM,"['Animals', 'Antigens', 'Antilymphocyte Serum/*pharmacology', 'Cell Transformation, Neoplastic/*drug effects', 'Immune Sera/pharmacology', 'Mice', 'Mice, Inbred Strains', 'Neoplasm Transplantation', 'Neoplasms, Experimental/*immunology', 'Rabbits', 'Species Specificity']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,Arch Geschwulstforsch. 1972;39(1):40-3.,Der Einfluss heterologer antileukamischer Kaninchenimmunsera auf das Wachstum einer transplantablen Leukamie des XVII-Bln-Mausestammes.,,,,,,,,
5029358,NLM,MEDLINE,19720729,20131121,0043-5147 (Print) 0043-5147 (Linking),25,10,1972 May 15,[Striking remission in chronic lymphatic leukemia after chlorambucil treatment during a 9-year period].,917-20,"['Andreasik, Z', 'Smolik, R', 'Trzankowski, J']","['Andreasik Z', 'Smolik R', 'Trzankowski J']",['pol'],['Journal Article'],Poland,Wiad Lek,"Wiadomosci lekarskie (Warsaw, Poland : 1960)",9705467,['18D0SL7309 (Chlorambucil)'],IM,"['Aged', 'Chlorambucil/*therapeutic use', 'Humans', 'Leukemia, Lymphoid/*drug therapy', 'Male', 'Remission, Spontaneous', 'Time Factors']",1972/05/15 00:00,1972/05/15 00:01,['1972/05/15 00:00'],"['1972/05/15 00:00 [pubmed]', '1972/05/15 00:01 [medline]', '1972/05/15 00:00 [entrez]']",,ppublish,Wiad Lek. 1972 May 15;25(10):917-20.,Wybitna remisja przewleklej bialaczki limfatycznej po 9-letnim leczeniu chlorambucilem.,,,,,,,,
5029193,NLM,MEDLINE,19720729,20210522,0025-729X (Print) 0025-729X (Linking),1,19,1972 May 6,Cytogenetic studies in chronic lymphocytic leukaemia. 1. A study of 40 patients.,970-4,"['Woodliff, H J', 'Cohen, G']","['Woodliff HJ', 'Cohen G']",['eng'],['Journal Article'],Australia,Med J Aust,The Medical journal of Australia,0400714,,IM,"['Adult', 'Aged', 'Aneuploidy', 'Chromosomes, Human, 21-22 and Y', 'Cytodiagnosis', 'Cytogenetics', 'Diploidy', 'Female', 'Humans', 'Leukemia, Lymphoid/diagnosis/etiology/*pathology/therapy', 'Leukocyte Count', 'Male', 'Middle Aged', 'Prognosis']",1972/05/06 00:00,1972/05/06 00:01,['1972/05/06 00:00'],"['1972/05/06 00:00 [pubmed]', '1972/05/06 00:01 [medline]', '1972/05/06 00:00 [entrez]']",['10.5694/j.1326-5377.1972.tb108035.x [doi]'],ppublish,Med J Aust. 1972 May 6;1(19):970-4. doi: 10.5694/j.1326-5377.1972.tb108035.x.,,,,,,,,,
5029149,NLM,MEDLINE,19720729,20051117,0033-6890 (Print) 0033-6890 (Linking),11,2,1972 Feb,Alterations in plasma recognition factor activity in experimental leukemia.,186-97,"['Di Luzio, N R', 'Miller, E', 'McNamee, R', 'Pisano, J C']","['Di Luzio NR', 'Miller E', 'McNamee R', 'Pisano JC']",['eng'],['Journal Article'],United States,J Reticuloendothel Soc,Journal of the Reticuloendothelial Society,0206462,['0 (Opsonin Proteins)'],IM,"['Animals', 'Disease Models, Animal', 'Leukemia, Experimental/*immunology', 'Leukocyte Count', 'Lipid Metabolism', 'Liver/cytology/immunology/metabolism', 'Macrophages/*immunology', 'Neoplasm Transplantation', 'Opsonin Proteins/analysis', '*Phagocytosis', 'Rats']",1972/02/01 00:00,1972/02/01 00:01,['1972/02/01 00:00'],"['1972/02/01 00:00 [pubmed]', '1972/02/01 00:01 [medline]', '1972/02/01 00:00 [entrez]']",,ppublish,J Reticuloendothel Soc. 1972 Feb;11(2):186-97.,,,,,,,,,
5029023,NLM,MEDLINE,19720729,20011102,0007-1285 (Print) 0007-1285 (Linking),45,534,1972 Jun,"The doctor, the scientist and the community.",397-404,"['Rotblat, J']",['Rotblat J'],['eng'],['Journal Article'],England,Br J Radiol,The British journal of radiology,0373125,['0 (Radioactive Fallout)'],IM,"['*Ethics', '*Interprofessional Relations', 'Leukemia/etiology', 'Physicians', 'Politics', 'Radiation Injuries', 'Radioactive Fallout', 'Radiography/adverse effects', '*Radiology', 'Science', '*Societies, Medical']",1972/06/01 00:00,1972/06/01 00:01,['1972/06/01 00:00'],"['1972/06/01 00:00 [pubmed]', '1972/06/01 00:01 [medline]', '1972/06/01 00:00 [entrez]']",['10.1259/0007-1285-45-534-397 [doi]'],ppublish,Br J Radiol. 1972 Jun;45(534):397-404. doi: 10.1259/0007-1285-45-534-397.,,,,,,,,,
5028799,NLM,MEDLINE,19720727,20151119,0031-3939 (Print) 0031-3939 (Linking),47,5,1972,[Conbined treatment with rubidomycin and vincristine in acute leukemia in children].,573-9,"['Gerwelowa, H', 'Radwanska, U', 'Michalewska, D', 'Rafinska, J']","['Gerwelowa H', 'Radwanska U', 'Michalewska D', 'Rafinska J']",['pol'],"['Comparative Study', 'Journal Article']",Poland,Pediatr Pol,Pediatria polska,2985039R,"['5J49Q6B70F (Vincristine)', 'ZS7284E0ZP (Daunorubicin)']",IM,"['Acute Disease', 'Adolescent', 'Child', 'Child, Preschool', 'Daunorubicin/*therapeutic use', 'Drug Synergism', 'Female', 'Humans', 'Leukemia/*drug therapy', 'Male', 'Vincristine/*therapeutic use']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,Pediatr Pol. 1972;47(5):573-9.,Skojarzone leczenie rubidomycyna i winkrystyna w ostrych bialaczkach u dzieci.,,,,,,,,
5028573,NLM,MEDLINE,19720727,20170214,0009-9228 (Print) 0009-9228 (Linking),11,5,1972 May,"How to shoot a patient without really trying. Radiation hazard, 1972.",284-7,"['Lee, H F']",['Lee HF'],['eng'],['Journal Article'],United States,Clin Pediatr (Phila),Clinical pediatrics,0372606,,IM,"['Female', 'Humans', 'Leukemia, Radiation-Induced/prevention & control', 'Male', 'Neoplasms, Radiation-Induced/prevention & control', '*Radiation Dosage', 'Radiation Injuries/*prevention & control', '*Radiography']",1972/05/01 00:00,1972/05/01 00:01,['1972/05/01 00:00'],"['1972/05/01 00:00 [pubmed]', '1972/05/01 00:01 [medline]', '1972/05/01 00:00 [entrez]']",['10.1177/000992287201100512 [doi]'],ppublish,Clin Pediatr (Phila). 1972 May;11(5):284-7. doi: 10.1177/000992287201100512.,,,,,,,,,
5028330,NLM,MEDLINE,19720727,20091109,0025-8105 (Print) 0025-8105 (Linking),25,1,1972,[Simultaneous appearance of carcinoma and leukosis].,19-23,"['Maric, M', 'Sauer, Z', 'Popovic, D', 'Radujkov, Z', 'Popovic, K']","['Maric M', 'Sauer Z', 'Popovic D', 'Radujkov Z', 'Popovic K']",['srp'],['Journal Article'],Serbia,Med Pregl,Medicinski pregled,2985249R,,IM,"['Adolescent', 'Adult', 'Aged', 'Breast Neoplasms/complications', 'Carcinoma/complications', 'Dysgerminoma/complications', 'Female', 'Humans', 'Leukemia/*complications/pathology', 'Neoplasms/*complications', 'Ovarian Neoplasms/complications']",1972/01/01 00:00,1972/01/01 00:01,['1972/01/01 00:00'],"['1972/01/01 00:00 [pubmed]', '1972/01/01 00:01 [medline]', '1972/01/01 00:00 [entrez]']",,ppublish,Med Pregl. 1972;25(1):19-23.,Istovremena pojava karcinoma i leukoze.,,,,,,,,
5028025,NLM,MEDLINE,19720726,20161109,0507-4088 (Print) 0507-4088 (Linking),17,2,1972 Mar-Apr,[Loading of the reticuloendothelial system and development of viral leukemia].,150-2,"['Radzikhovskaia, R M', 'Bukhman, V M', 'Svet-Moldavskii, G Ia', 'Buntsevich, A M', 'Levin, V I']","['Radzikhovskaia RM', 'Bukhman VM', 'Svet-Moldavskii GIa', 'Buntsevich AM', 'Levin VI']",['rus'],['Journal Article'],Russia (Federation),Vopr Virusol,Voprosy virusologii,0417337,"['0 (Colloids)', '7440-57-5 (Gold)']",IM,"['Animals', '*Colloids', 'Erythropoiesis', 'Female', 'Gold/*poisoning', 'Hematopoiesis', '*Leukemia, Experimental', '*Leukemia, Lymphoid', 'Leukocytes', 'Male', 'Mice', 'Mice, Inbred Strains', 'Mononuclear Phagocyte System/*drug effects/physiopathology', '*Rauscher Virus', 'Splenomegaly']",1972/03/01 00:00,1972/03/01 00:01,['1972/03/01 00:00'],"['1972/03/01 00:00 [pubmed]', '1972/03/01 00:01 [medline]', '1972/03/01 00:00 [entrez]']",,ppublish,Vopr Virusol. 1972 Mar-Apr;17(2):150-2.,Nagruzka retikuloendotelial'noi sistemy i razvitie virusnogo leikoza.,,,,,,,,
5027501,NLM,MEDLINE,19720726,20131121,0042-8833 (Print) 0042-8833 (Linking),31,2,1972 Mar-Apr,"[Thiamine content of tissues, activity of transketolase and development of experimental neoplasms with different thiamine allowances].",42-7,"[""D'iachkova, L V"", 'Shamaeva, E M', 'Platonova, G N', 'Spirichev, V B']","[""D'iachkova LV"", 'Shamaeva EM', 'Platonova GN', 'Spirichev VB']",['rus'],['Journal Article'],Russia (Federation),Vopr Pitan,Voprosy pitaniia,2984870R,"['EC 2.2.1.1 (Transketolase)', 'X66NSO3N35 (Thiamine)']",IM,"['Animals', 'Leukemia, Experimental/*metabolism', 'Liver/*metabolism', 'Mice', 'Mice, Inbred Strains', 'Neoplasm Transplantation', 'Sarcoma, Experimental/*metabolism', 'Thiamine/*metabolism', 'Thiamine Deficiency/*metabolism', 'Transketolase/blood/metabolism']",1972/03/01 00:00,1972/03/01 00:01,['1972/03/01 00:00'],"['1972/03/01 00:00 [pubmed]', '1972/03/01 00:01 [medline]', '1972/03/01 00:00 [entrez]']",,ppublish,Vopr Pitan. 1972 Mar-Apr;31(2):42-7.,"Soderzhanie tiamina v tkaniakh, aktivnost' transketolazy i razvitie eksperimental'nykh opukholei pri razlichnoi obespechennosti organizma tiaminom.",,,,,,,,
5027141,NLM,MEDLINE,19720726,20190612,0006-291X (Print) 0006-291X (Linking),47,1,1972 Apr 14,Insolubilization of L-asparaginase by covalent attachment to nylon tubing.,66-73,"['Allison, J P', 'Davidson, L', 'Gutierrez-Hartman, A', 'Kitto, G B']","['Allison JP', 'Davidson L', 'Gutierrez-Hartman A', 'Kitto GB']",['eng'],['Journal Article'],United States,Biochem Biophys Res Commun,Biochemical and biophysical research communications,0372516,"['0 (Aldehydes)', '0 (Nylons)', '30KYC7MIAI (Aspartic Acid)', '7006-34-0 (Asparagine)', 'EC 3.5.1.1 (Asparaginase)']",IM,"['Aldehydes', '*Asparaginase/therapeutic use', 'Asparagine/blood', 'Aspartic Acid/blood', 'Chemical Phenomena', 'Chemistry', 'Drug Stability', 'Hot Temperature', 'Humans', 'Hydrogen-Ion Concentration', 'Kinetics', 'Leukemia, Lymphoid/drug therapy', 'Methods', '*Nylons', 'Solubility']",1972/04/14 00:00,1972/04/14 00:01,['1972/04/14 00:00'],"['1972/04/14 00:00 [pubmed]', '1972/04/14 00:01 [medline]', '1972/04/14 00:00 [entrez]']","['S0006-291X(72)80011-1 [pii]', '10.1016/s0006-291x(72)80011-1 [doi]']",ppublish,Biochem Biophys Res Commun. 1972 Apr 14;47(1):66-73. doi: 10.1016/s0006-291x(72)80011-1.,,,,,,,,,
