PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AID,AB,PMC,TT,OID
5724793,NLM,MEDLINE,19690130,20041117,0507-3758 (Print) 0507-3758 (Linking),14,10,1968,[On the use of infectious viruses for demonstrating infection of chick embryos with avian leukosis virus].,112-3,"['Romanov, K P', 'Kuznetsov, O K']","['Romanov KP', 'Kuznetsov OK']",['rus'],['Journal Article'],Russia (Federation),Vopr Onkol,Voprosy onkologii,0413775,,IM,"['Animals', 'Avian Leukosis/*diagnosis', 'Chick Embryo', 'Culture Techniques', '*Virus Cultivation']",1968/01/01 00:00,1968/01/01 00:01,['1968/01/01 00:00'],"['1968/01/01 00:00 [pubmed]', '1968/01/01 00:01 [medline]', '1968/01/01 00:00 [entrez]']",ppublish,Vopr Onkol. 1968;14(10):112-3.,,,,O primenenii infektsionnykh virusov dlia vyiavlenia zarazhennosti kurinykh embrionov virusami leikoza ptits.,
5724631,NLM,MEDLINE,19690130,20141120,0370-4793 (Print) 0370-4793 (Linking),13,6,1968 Jun-Jul,[The lymphocyte populations in chronic lymphoid leukemia and their response to splenic irradiation].,591-7,"['Peckham, M J', 'Parmentier, C']","['Peckham MJ', 'Parmentier C']",['fre'],['Journal Article'],France,Rev Fr Etud Clin Biol,Revue francaise d'etudes cliniques et biologiques,0235616,"['0 (Culture Media)', '0 (Lectins)', '9007-49-2 (DNA)']",IM,"['Aged', 'Culture Media', 'DNA', 'Female', 'Humans', 'In Vitro Techniques', '*Karyotyping', '*Lectins', 'Leukemia, Lymphoid/immunology/*pathology/*radiotherapy', 'Lymphocytes/*pathology', 'Spectrophotometry', 'Splenic Diseases/radiotherapy']",1968/06/01 00:00,1968/06/01 00:01,['1968/06/01 00:00'],"['1968/06/01 00:00 [pubmed]', '1968/06/01 00:01 [medline]', '1968/06/01 00:00 [entrez]']",ppublish,Rev Fr Etud Clin Biol. 1968 Jun-Jul;13(6):591-7.,,,,Les populations lymphocytaires de la leucemie lymphoide chronique et leur reponse a l'irradiation splenique.,
5724527,NLM,MEDLINE,19690130,20190708,0020-7136 (Print) 0020-7136 (Linking),3,5,1968 Sep 15,Accumulation of labelled vitamin B12 in some transplanted tumours.,694-9,"['Flodh, H', 'Ullberg, S']","['Flodh H', 'Ullberg S']",['eng'],['Journal Article'],United States,Int J Cancer,International journal of cancer,0042124,['P6YC3EG204 (Vitamin B 12)'],IM,"['Animals', 'Carcinoma, Ehrlich Tumor/*metabolism', 'Leukemia, Experimental/*metabolism', 'Mammary Neoplasms, Experimental/*metabolism', 'Mice', 'Neoplasm Transplantation', 'Sarcoma, Experimental/*metabolism', 'Vitamin B 12/*metabolism']",1968/09/15 00:00,1968/09/15 00:01,['1968/09/15 00:00'],"['1968/09/15 00:00 [pubmed]', '1968/09/15 00:01 [medline]', '1968/09/15 00:00 [entrez]']",ppublish,Int J Cancer. 1968 Sep 15;3(5):694-9. doi: 10.1002/ijc.2910030518.,['10.1002/ijc.2910030518 [doi]'],,,,
5724453,NLM,MEDLINE,19690130,20190501,0007-1447 (Print) 0007-1447 (Linking),2,5604,1968 Jun 1,Antilymphocytic serum and tumour dissemination.,533-5,"['Hellmann, K', 'Hawkins, R I', 'Whitecross, S']","['Hellmann K', 'Hawkins RI', 'Whitecross S']",['eng'],['Journal Article'],England,Br Med J,British medical journal,0372673,"['0 (Antilymphocyte Serum)', '0 (Immune Sera)', '0 (Immunosuppressive Agents)']",IM,"['Animals', 'Antilymphocyte Serum', '*Immune Sera', '*Immunosuppressive Agents', 'Leukemia L1210/immunology', '*Lymphocytes', 'Mice', 'Neoplasm Metastasis/*immunology', 'Neoplasm Transplantation', 'Neoplasms, Experimental/*immunology', 'Rabbits', 'Sarcoma, Experimental/immunology']",1968/06/01 00:00,1968/06/01 00:01,['1968/06/01 00:00'],"['1968/06/01 00:00 [pubmed]', '1968/06/01 00:01 [medline]', '1968/06/01 00:00 [entrez]']",ppublish,Br Med J. 1968 Jun 1;2(5604):533-5. doi: 10.1136/bmj.2.5604.533.,['10.1136/bmj.2.5604.533 [doi]'],,PMC1991827,,
5724440,NLM,MEDLINE,19690130,20190501,0007-1161 (Print) 0007-1161 (Linking),52,7,1968 Jul,Reticulo-endothelial tumours of the orbit.,532-9,"['Nolan, J']",['Nolan J'],['eng'],['Journal Article'],England,Br J Ophthalmol,The British journal of ophthalmology,0421041,,IM,"['Adult', 'Aged', 'Child', 'Female', 'Humans', 'Infant', '*Leukemia, Lymphoid/classification/diagnosis/pathology/radiotherapy', '*Lymphatic Diseases/classification/diagnosis/pathology/radiotherapy', '*Lymphoma/classification/diagnosis/pathology/radiotherapy', 'Male', 'Middle Aged', '*Orbital Neoplasms/classification/diagnosis/pathology/radiotherapy']",1968/07/01 00:00,1968/07/01 00:01,['1968/07/01 00:00'],"['1968/07/01 00:00 [pubmed]', '1968/07/01 00:01 [medline]', '1968/07/01 00:00 [entrez]']",ppublish,Br J Ophthalmol. 1968 Jul;52(7):532-9. doi: 10.1136/bjo.52.7.532.,['10.1136/bjo.52.7.532 [doi]'],,PMC506636,,
5724370,NLM,MEDLINE,19690130,20131121,0001-6675 (Print) 0001-6675 (Linking),5,4,1968 Sep,Potential anticancer agents. I. A nitrogen mustard based on orotic acid.,279-82,"['Danielsson, B', 'Bogentoft, C', 'Ljungner, F']","['Danielsson B', 'Bogentoft C', 'Ljungner F']",['eng'],"['Comparative Study', 'Journal Article']",Sweden,Acta Pharm Suec,Acta pharmaceutica Suecica,0000216,"['0 (Antimetabolites)', '0 (Esters)', '0 (Nitrogen Mustard Compounds)', '61H4T033E5 (Orotic Acid)', 'W7KQ46GJ8U (Uracil Mustard)']",IM,"['Animals', 'Antimetabolites/*chemical synthesis/pharmacology', 'Esters/chemical synthesis', 'Leukemia L1210/drug therapy', 'Mice', 'Neoplasms, Experimental/drug therapy', 'Nitrogen Mustard Compounds/*chemical synthesis/pharmacology', '*Orotic Acid', 'Rats', 'Uracil Mustard/pharmacology']",1968/09/01 00:00,1968/09/01 00:01,['1968/09/01 00:00'],"['1968/09/01 00:00 [pubmed]', '1968/09/01 00:01 [medline]', '1968/09/01 00:00 [entrez]']",ppublish,Acta Pharm Suec. 1968 Sep;5(4):279-82.,,,,,
5723970,NLM,MEDLINE,19690128,20091027,0008-5472 (Print) 0008-5472 (Linking),28,11,1968 Nov,Carcinogens from fungi pathogenic for man.,2276-81,"['Blank, F', 'Chin, O', 'Just, G', 'Meranze, D R', 'Shimkin, M B', 'Wieder, R']","['Blank F', 'Chin O', 'Just G', 'Meranze DR', 'Shimkin MB', 'Wieder R']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['0 (Carcinogens)', '0 (Solvents)']",IM,"['Animals', '*Arthrodermataceae', 'Biological Assay', '*Candida', '*Carcinogens', 'Humans', 'Leukemia, Experimental/chemically induced', 'Lung Neoplasms/chemically induced', 'Mammary Neoplasms, Experimental/chemically induced', 'Methods', 'Mice', 'Sarcoma, Experimental/*chemically induced', 'Skin Neoplasms/chemically induced', 'Solvents']",1968/11/01 00:00,1968/11/01 00:01,['1968/11/01 00:00'],"['1968/11/01 00:00 [pubmed]', '1968/11/01 00:01 [medline]', '1968/11/01 00:00 [entrez]']",ppublish,Cancer Res. 1968 Nov;28(11):2276-81.,,,,,
5723716,NLM,MEDLINE,19690128,20200724,0022-538X (Print) 0022-538X (Linking),2,10,1968 Oct,"Biophysical, biological, and cytochemical features of a virus associated with transplantable hamster tumors.",1115-21,"['Stenback, W A', 'Van Hoosier, G L Jr', 'Trentin, J J']","['Stenback WA', 'Van Hoosier GL Jr', 'Trentin JJ']",['eng'],['Journal Article'],United States,J Virol,Journal of virology,0113724,"['0 (Acridines)', '0 (RNA, Viral)']",IM,"['Acridines', 'Animals', 'Centrifugation, Density Gradient', 'Cricetinae', 'Culture Techniques', 'Lymphoma/*microbiology', 'Methods', 'Microscopy, Electron', 'Microscopy, Fluorescence', '*Neoplasm Transplantation', 'Neoplasms, Experimental/microbiology', 'RNA, Viral/*analysis', 'Retroviridae/growth & development/immunology/*isolation & purification/pathogenicity']",1968/10/01 00:00,2001/03/28 10:01,['1968/10/01 00:00'],"['1968/10/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1968/10/01 00:00 [entrez]']",ppublish,J Virol. 1968 Oct;2(10):1115-21. doi: 10.1128/JVI.2.10.1115-1121.1968.,['10.1128/JVI.2.10.1115-1121.1968 [doi]'],"A virus resembling type C murine leukemia viruses, which is associated with transplantable hamster tumors, was partially characterized with respect to certain biological, biophysical, and cytochemical features. As determined by electron microscopy, high concentrations of the virus appeared in the blood plasmas of tumor-bearing hamsters. Hamsters inoculated with virus concentrates did not show gross evidence of disease, and preliminary attempts to infect various hamster cells in tissue culture were unsuccessful. A line of cells from a virus-containing tumor which had been established in tissue culture released large numbers of the virus into the supernatant fluids by budding. The buoyant density peak of virus concentrates in potassium tartrate density gradients was 1.13 g/cm(3) by ultraviolet absorption and electron microscopic analysis. Acridine orange staining and nuclease digestion methods have indicated that the virus is probably a ribonucleic acid virus.",PMC375444,,
5723551,NLM,MEDLINE,19690125,20041117,0023-7205 (Print) 0023-7205 (Linking),65,5,1968 Jan 31,[The physician's role in relation to the leukemic child].,479-81,"['Vahlquist, B']",['Vahlquist B'],['swe'],['Journal Article'],Sweden,Lakartidningen,Lakartidningen,0027707,,IM,"['Adolescent', 'Child', 'Child, Preschool', 'Female', 'Humans', '*Leukemia', 'Male', '*Physician-Patient Relations']",1968/01/31 00:00,1968/01/31 00:01,['1968/01/31 00:00'],"['1968/01/31 00:00 [pubmed]', '1968/01/31 00:01 [medline]', '1968/01/31 00:00 [entrez]']",ppublish,Lakartidningen. 1968 Jan 31;65(5):479-81.,,,,Lakarens roll infor det leukemisjuka barnet.,
5723201,NLM,MEDLINE,19690125,20190727,0040-8727 (Print) 0040-8727 (Linking),95,2,1968 Jun,TAMe esterase activity in human plasma under normal and pathological conditions.,121-6,"['Kumagai, N', 'Abe, K', 'Mouri, T', 'Seki, T', 'Yoshinaga, K']","['Kumagai N', 'Abe K', 'Mouri T', 'Seki T', 'Yoshinaga K']",['eng'],['Journal Article'],Japan,Tohoku J Exp Med,The Tohoku journal of experimental medicine,0417355,"['94ZLA3W45F (Arginine)', 'EC 3.1.- (Esterases)']",IM,"['Arginine', 'Cardiovascular Diseases/enzymology', 'Colorimetry', 'Diabetes Mellitus/enzymology', 'Disease/*enzymology', 'Esterases/*blood', 'Glomerulonephritis/enzymology', 'Hematologic Diseases/enzymology', 'Humans', 'Hyperthyroidism/enzymology', 'Leukemia/enzymology', 'Neoplasms/enzymology', 'Nephrotic Syndrome/enzymology', 'Pancreatic Diseases/enzymology', 'Skin Diseases/enzymology', 'Stomach Neoplasms/enzymology']",1968/06/01 00:00,1968/06/01 00:01,['1968/06/01 00:00'],"['1968/06/01 00:00 [pubmed]', '1968/06/01 00:01 [medline]', '1968/06/01 00:00 [entrez]']",ppublish,Tohoku J Exp Med. 1968 Jun;95(2):121-6. doi: 10.1620/tjem.95.121.,['10.1620/tjem.95.121 [doi]'],,,,
5722860,NLM,MEDLINE,19690123,20041117,0013-2411 (Print) 0013-2411 (Linking),51,5,1968,Leukemia and its prevention.,377-80,"['Hadley, H G']",['Hadley HG'],['eng'],['Journal Article'],Egypt,J Egypt Med Assoc,The Journal of the Egyptian Medical Association,0417734,,IM,"['Adolescent', 'Adult', 'Aged', 'Child', 'Child, Preschool', 'District of Columbia', 'Humans', 'Infant', 'Leukemia/*prevention & control', 'Middle Aged', 'United States']",1968/01/01 00:00,1968/01/01 00:01,['1968/01/01 00:00'],"['1968/01/01 00:00 [pubmed]', '1968/01/01 00:01 [medline]', '1968/01/01 00:00 [entrez]']",ppublish,J Egypt Med Assoc. 1968;51(5):377-80.,,,,,
5722296,NLM,MEDLINE,19690117,20161122,0007-1285 (Print) 0007-1285 (Linking),41,492,1968 Dec,Hypoxic protection and rcovery in tumour cells irradiated at low dose-rates and assessed in vivo.,921-6,"['Berry, R J']",['Berry RJ'],['eng'],['Journal Article'],England,Br J Radiol,The British journal of radiology,0373125,"['0 (Radiation-Protective Agents)', 'S88TT14065 (Oxygen)', 'W90AYD6R3Q (Radium)']",IM,"['Animals', 'Cell Division/*radiation effects', '*Hypoxia', 'In Vitro Techniques', 'Leukemia, Experimental/*radiotherapy', 'Mice', 'Oxygen', '*Radiation Effects', 'Radiation-Protective Agents', 'Radiotherapy Dosage', 'Radium/therapeutic use']",1968/12/01 00:00,1968/12/01 00:01,['1968/12/01 00:00'],"['1968/12/01 00:00 [pubmed]', '1968/12/01 00:01 [medline]', '1968/12/01 00:00 [entrez]']",ppublish,Br J Radiol. 1968 Dec;41(492):921-6. doi: 10.1259/0007-1285-41-492-921.,['10.1259/0007-1285-41-492-921 [doi]'],,,,
5722149,NLM,MEDLINE,19690117,20190617,0028-0836 (Print) 0028-0836 (Linking),220,5170,1968 Nov 30,Enhancing effect on tumour growth of humoral antibodies against tumour specific transplantation antigens in tumours induced by murine sarcoma virus(Harvey).,928-30,"['Bubenik, J', 'Turano, A']","['Bubenik J', 'Turano A']",['eng'],['Journal Article'],England,Nature,Nature,0410462,"['0 (Antibodies)', '0 (Immune Sera)', '0 (Immunoglobulin G)', '56-49-5 (Methylcholanthrene)']",IM,"['Animals', '*Antibodies', 'Immune Sera/pharmacology', 'Immunoglobulin G', 'Methylcholanthrene', 'Mice', 'Moloney murine leukemia virus/*immunology', 'Neoplasm Transplantation', 'Neoplasms, Experimental/chemically induced', 'Sarcoma, Experimental/*immunology', '*Transplantation Immunology']",1968/11/30 00:00,1968/11/30 00:01,['1968/11/30 00:00'],"['1968/11/30 00:00 [pubmed]', '1968/11/30 00:01 [medline]', '1968/11/30 00:00 [entrez]']",ppublish,Nature. 1968 Nov 30;220(5170):928-30. doi: 10.1038/220928a0.,['10.1038/220928a0 [doi]'],,,,
5721586,NLM,MEDLINE,19690624,20141003,0016-450X (Print) 0016-450X (Linking),59,6,1968 Dec,Leukemia virus-tumor cell relationship. II. Possible effect of NTF sarcoma on activity and multiplication of Friend virus.,541-2,"['Nakahara, W', 'Tokuzen, R']","['Nakahara W', 'Tokuzen R']",['eng'],['Journal Article'],Japan,Gan,Gan,0151745,,IM,"['Animals', 'Friend murine leukemia virus/*growth & development', 'Leukemia, Experimental/*microbiology', 'Mice', 'Neoplasm Transplantation', 'Organ Size', 'Sarcoma, Experimental/*microbiology', 'Spleen/anatomy & histology', 'Splenomegaly/microbiology']",1968/12/01 00:00,1968/12/01 00:01,['1968/12/01 00:00'],"['1968/12/01 00:00 [pubmed]', '1968/12/01 00:01 [medline]', '1968/12/01 00:00 [entrez]']",ppublish,Gan. 1968 Dec;59(6):541-2.,,,,,
5721585,NLM,MEDLINE,19690624,20141003,0016-450X (Print) 0016-450X (Linking),59,6,1968 Dec,Leukemia virus-tumor cell relationship. I. Spontaneous elimination of virus from sarcoma originally associated with Friend virus.,537-9,"['Tokuzen, R', 'Nakahara, W']","['Tokuzen R', 'Nakahara W']",['eng'],['Journal Article'],Japan,Gan,Gan,0151745,,IM,"['Animals', 'Friend murine leukemia virus/*isolation & purification', 'Leukemia, Experimental/*microbiology', 'Mice', 'Neoplasm Transplantation', 'Organ Size', 'Sarcoma, Experimental/etiology/*microbiology', 'Spleen/anatomy & histology']",1968/12/01 00:00,1968/12/01 00:01,['1968/12/01 00:00'],"['1968/12/01 00:00 [pubmed]', '1968/12/01 00:01 [medline]', '1968/12/01 00:00 [entrez]']",ppublish,Gan. 1968 Dec;59(6):537-9.,,,,,
5721581,NLM,MEDLINE,19690624,20141003,0016-450X (Print) 0016-450X (Linking),59,6,1968 Dec,Induction of leukemia and amyloidosis in senile C57BL mice by oral feeding of 3-methylcholanthrene in olive oil solution.,489-96,"['Akamatsu, Y', 'Ikegami, R', 'Watanabe, K', 'Kikui, M']","['Akamatsu Y', 'Ikegami R', 'Watanabe K', 'Kikui M']",['eng'],['Journal Article'],Japan,Gan,Gan,0151745,"['0 (Oils)', '56-49-5 (Methylcholanthrene)']",IM,"['Age Factors', 'Amyloidosis/*chemically induced/pathology', 'Animals', 'Bone Marrow/pathology', 'Female', 'Kidney/pathology', 'Leukemia, Experimental/*chemically induced/pathology', 'Liver/pathology', 'Lung/pathology', 'Lymph Nodes/pathology', 'Male', '*Methylcholanthrene/administration & dosage', 'Mice', 'Microscopy, Fluorescence', 'Oils', 'Spleen/pathology', 'Time Factors']",1968/12/01 00:00,1968/12/01 00:01,['1968/12/01 00:00'],"['1968/12/01 00:00 [pubmed]', '1968/12/01 00:01 [medline]', '1968/12/01 00:00 [entrez]']",ppublish,Gan. 1968 Dec;59(6):489-96.,,,,,
5721528,NLM,MEDLINE,19690624,20071115,0003-9624 (Print) 0003-9624 (Linking),79,4,1968,Blastic transformation in phytohaemagglutinin cell culture of lymphocytes from lymphocytic leukaemias and lymphomas.,653-72,"['Astaldi, G', 'Giraudo, L C']","['Astaldi G', 'Giraudo LC']",['eng'],['Journal Article'],Belgium,Arch Biol (Liege),Archives de biologie,0400643,['0 (Lectins)'],IM,"['Humans', 'Lectins/*pharmacology', 'Leukemia, Lymphoid/*blood', '*Lymphocytes', 'Lymphoma/*blood']",1968/01/01 00:00,1968/01/01 00:01,['1968/01/01 00:00'],"['1968/01/01 00:00 [pubmed]', '1968/01/01 00:01 [medline]', '1968/01/01 00:00 [entrez]']",ppublish,Arch Biol (Liege). 1968;79(4):653-72.,,,,,
5721359,NLM,MEDLINE,19690619,20031114,0034-5288 (Print) 0034-5288 (Linking),9,6,1968 Nov,Leucocyte values in Queensland cattle.,544-50,"['Granzien, C K']",['Granzien CK'],['eng'],['Journal Article'],England,Res Vet Sci,Research in veterinary science,0401300,,IM,"['Age Factors', 'Aging', 'Animals', 'Australia', '*Cattle', 'Cattle Diseases/diagnosis', 'Eosinophils', 'Female', 'Leukemia/veterinary', 'Leukocyte Count/*veterinary', 'Lymphocytes', 'Lymphocytosis/veterinary', 'Male', 'Monocytes', 'Neutrophils', 'Sex Factors', 'Species Specificity']",1968/11/01 00:00,1968/11/01 00:01,['1968/11/01 00:00'],"['1968/11/01 00:00 [pubmed]', '1968/11/01 00:01 [medline]', '1968/11/01 00:00 [entrez]']",ppublish,Res Vet Sci. 1968 Nov;9(6):544-50.,,,,,
5720101,NLM,MEDLINE,19690529,20071115,0032-745X (Print) 0032-745X (Linking),55,17,1968 Jun 21,[Chronic lymphocytic leukemia. Terminal crisis].,801-4,"['Bernadou, C A', 'Malah, V', 'De Sijvarger, S R']","['Bernadou CA', 'Malah V', 'De Sijvarger SR']",['spa'],['Journal Article'],Argentina,Prensa Med Argent,Prensa medica argentina,0204056,,IM,"['Aged', 'Humans', 'Leukemia, Lymphoid/*pathology', 'Male']",1968/06/21 00:00,1968/06/21 00:01,['1968/06/21 00:00'],"['1968/06/21 00:00 [pubmed]', '1968/06/21 00:01 [medline]', '1968/06/21 00:00 [entrez]']",ppublish,Prensa Med Argent. 1968 Jun 21;55(17):801-4.,,,,Leucemia linfatica cronica. Agudizacion terminal.,
5719527,NLM,MEDLINE,19690525,20041117,0042-8825 (Print) 0042-8825 (Linking),13,1,1968 Jan,[Leukemia in the newborn].,77-9,"['Osipov, A I', 'Nikitin, A I']","['Osipov AI', 'Nikitin AI']",['rus'],['Journal Article'],Russia (Federation),Vopr Okhr Materin Det,Voprosy okhrany materinstva i detstva,0416600,,IM,"['Humans', 'Infant, Newborn', 'Infant, Newborn, Diseases/*pathology', 'Kidney/pathology', 'Leukemia/*congenital/pathology', 'Pancreas/pathology']",1968/01/01 00:00,1968/01/01 00:01,['1968/01/01 00:00'],"['1968/01/01 00:00 [pubmed]', '1968/01/01 00:01 [medline]', '1968/01/01 00:00 [entrez]']",ppublish,Vopr Okhr Materin Det. 1968 Jan;13(1):77-9.,,,,O leikoze u novorozhdennykh detei.,
5719410,NLM,MEDLINE,19690525,20060328,0026-4946 (Print) 0026-4946 (Linking),20,50,1968 Dec 15,[Genetic factors and predisposing role of diabetes in development of acute infantile leukemias].,2612-6,"['Mallardi, A', 'Di Renzo, E', 'Mazzone, F', 'Calzaretti, M']","['Mallardi A', 'Di Renzo E', 'Mazzone F', 'Calzaretti M']",['ita'],['Journal Article'],Italy,Minerva Pediatr,Minerva pediatrica,0400740,,IM,"['Child', 'Child, Preschool', '*Chromosome Aberrations', '*Chromosome Disorders', '*Diabetes Complications', 'Humans', 'Infant', 'Leukemia/*etiology']",1968/12/15 00:00,1968/12/15 00:01,['1968/12/15 00:00'],"['1968/12/15 00:00 [pubmed]', '1968/12/15 00:01 [medline]', '1968/12/15 00:00 [entrez]']",ppublish,Minerva Pediatr. 1968 Dec 15;20(50):2612-6.,,,,Fattori genetici e ruolo predisponente del diabete per lo sviluppo della leucemia acuta infantile.,
5718972,NLM,MEDLINE,19690522,20041117,0003-9179 (Print) 0003-9179 (Linking),178,1,1968,[Treatment of leukemia].,1-8,"['Huth, E']",['Huth E'],['ger'],['Journal Article'],Germany,Arch Kinderheilkd,Archiv fur Kinderheilkunde,0326076,"['0 (Antineoplastic Agents)', '0 (BCG Vaccine)', '0 (Glucocorticoids)']",IM,"['Antineoplastic Agents/*therapeutic use', '*BCG Vaccine', 'Bone Marrow/analysis', 'Bone Marrow Cells', 'Child', 'Glucocorticoids/*therapeutic use', 'Humans', '*Immunization', 'Leukemia/*drug therapy/etiology', 'Viruses/*isolation & purification']",1968/01/01 00:00,1968/01/01 00:01,['1968/01/01 00:00'],"['1968/01/01 00:00 [pubmed]', '1968/01/01 00:01 [medline]', '1968/01/01 00:00 [entrez]']",ppublish,Arch Kinderheilkd. 1968;178(1):1-8.,,,,Leukamie-Behandlung.,
5718971,NLM,MEDLINE,19690522,20161122,0003-9179 (Print) 0003-9179 (Linking),178,1,1968,[Leukemic heart disease].,18-28,"['Neidhardt, M', 'Jungst, B K', 'Kossling, F K']","['Neidhardt M', 'Jungst BK', 'Kossling FK']",['ger'],"['Case Reports', 'Journal Article']",Germany,Arch Kinderheilkd,Archiv fur Kinderheilkunde,0326076,,IM,"['Bone Marrow/analysis', 'Bone Marrow Cells', 'Cardiomyopathies/etiology', 'Child', 'Electrocardiography', 'Heart/diagnostic imaging', 'Heart Septum/*pathology', 'Humans', 'Leukemia/*complications/pathology', 'Male', 'Methods', 'Myocardium/*pathology', 'Radiography', 'Tomography']",1968/01/01 00:00,1968/01/01 00:01,['1968/01/01 00:00'],"['1968/01/01 00:00 [pubmed]', '1968/01/01 00:01 [medline]', '1968/01/01 00:00 [entrez]']",ppublish,Arch Kinderheilkd. 1968;178(1):18-28.,,,,Leukamische Herzerkrankung.,
5718777,NLM,MEDLINE,19690521,20031114,0020-9392 (Print),1,6,1968,"Bis-hydrazones of 1,4-diaminopiperazine as potential antimicrobial agents.",529-32,"['Prescott, B', 'Lones, G', 'Caldes, G']","['Prescott B', 'Lones G', 'Caldes G']",['eng'],['Journal Article'],Germany,Int Z Klin Pharmakol Ther Toxikol,"Internationale Zeitschrift fur klinische Pharmakologie, Therapie, und Toxikologie. International journal of clinical pharmacology, therapy, and toxicology",0340713,"['0 (Aldehydes)', '0 (Anti-Bacterial Agents)', '0 (Anti-Infective Agents)', '0 (Antifungal Agents)', '0 (Hydrazines)', '0 (Piperazines)']",IM,"['Adenocarcinoma', 'Aldehydes', 'Animals', 'Anti-Bacterial Agents', 'Anti-Infective Agents/*pharmacology/toxicity', 'Antifungal Agents/pharmacology', 'Carcinoma 256, Walker', 'Cryptococcus/drug effects', 'Depression, Chemical', 'Histoplasma/drug effects', 'Hydrazines/*pharmacology', 'Leukemia L1210', 'Mice', 'Piperazines/*pharmacology', 'Staphylococcus/drug effects']",1968/01/01 00:00,1968/01/01 00:01,['1968/01/01 00:00'],"['1968/01/01 00:00 [pubmed]', '1968/01/01 00:01 [medline]', '1968/01/01 00:00 [entrez]']",ppublish,Int Z Klin Pharmakol Ther Toxikol. 1968;1(6):529-32.,,,,,
5718429,NLM,MEDLINE,19690520,20031114,0071-8041 (Print) 0071-8041 (Linking),19,,1968,Adjuvant-induced enhancement of the immune response to the Moloney tumor antigen.,87-9,"['Wells, S A Jr', 'Wigzell, H']","['Wells SA Jr', 'Wigzell H']",['eng'],['Journal Article'],United States,Surg Forum,Surgical forum,0337723,"['0 (Antigens)', ""9007-81-2 (Freund's Adjuvant)""]",IM,"['Animals', '*Antibody Formation', '*Antigens', ""Freund's Adjuvant/*pharmacology"", 'Leukemia, Experimental/*immunology', 'Mice']",1968/01/01 00:00,2001/03/28 10:01,['1968/01/01 00:00'],"['1968/01/01 00:00 [pubmed]', '2001/03/28 10:01 [medline]', '1968/01/01 00:00 [entrez]']",ppublish,Surg Forum. 1968;19:87-9.,,,,,
5718325,NLM,MEDLINE,19690518,20140729,,116,6,1968 Jun,"[""Direct"" chromosome studies in acute leukemia in childhood].",384-5,"['Lampert, F']",['Lampert F'],['ger'],['Journal Article'],Germany,Monatsschr Kinderheilkd,Monatsschrift fur Kinderheilkunde,0400751,,IM,"['Acute Disease', 'Bone Marrow/*analysis', '*Bone Marrow Cells', 'Child', 'Child, Preschool', '*Chromosome Aberrations', 'Female', 'Humans', 'Karyotyping', 'Leukemia/*diagnosis', 'Male']",1968/06/01 00:00,1968/06/01 00:01,['1968/06/01 00:00'],"['1968/06/01 00:00 [pubmed]', '1968/06/01 00:01 [medline]', '1968/06/01 00:00 [entrez]']",ppublish,Monatsschr Kinderheilkd. 1968 Jun;116(6):384-5.,,,,"""Direkte"" Chromosomenuntersuchungen bei der akuten Leukamie im Kindesalter.",
5717958,NLM,MEDLINE,19690518,20190908,0014-2964 (Print) 0014-2964 (Linking),4,6,1968 Dec,"Toxicity, haematological effects and anti-tumour activity of epoxides derived from disubstituted hexitols. Mode of action of mannitol myleran and dibromomannitol.",617-25,"['Elson, L A', 'Jarman, M', 'Ross, W C']","['Elson LA', 'Jarman M', 'Ross WC']",['eng'],['Journal Article'],England,Eur J Cancer,European journal of cancer,0074126,"['0 (Antineoplastic Agents)', '0 (Ethers, Cyclic)', '3OWL53L36A (Mannitol)', 'G1LN9045DK (Busulfan)', 'IY9XDZ35W2 (Glucose)']",IM,"['Anemia/chemically induced', 'Animals', 'Antineoplastic Agents/*pharmacology/*toxicity', 'Anuria/chemically induced', 'Blood Platelet Disorders/chemically induced', 'Blood Platelets/*drug effects', 'Busulfan/*pharmacology', 'Ethers, Cyclic/*pharmacology/*toxicity', 'Glucose/pharmacology', 'Leukemia, Experimental/physiopathology', 'Leukocytes/*drug effects', 'Mannitol/*pharmacology', 'Mice', 'Neoplasms, Experimental/physiopathology', 'Rats']",1968/12/01 00:00,1968/12/01 00:01,['1968/12/01 00:00'],"['1968/12/01 00:00 [pubmed]', '1968/12/01 00:01 [medline]', '1968/12/01 00:00 [entrez]']",ppublish,Eur J Cancer. 1968 Dec;4(6):617-25. doi: 10.1016/0014-2964(68)90046-7.,['10.1016/0014-2964(68)90046-7 [doi]'],,,,
