PMID,OWN,STAT,DCOM,LR,IS,VI,IP,DP,TI,PG,FAU,AU,LA,PT,PL,TA,JT,JID,RN,SB,MH,EDAT,MHDA,CRDT,PHST,PST,SO,AID,AB,TT,PMC
5510726,NLM,MEDLINE,19710608,20131121,,77,3,1970,[Immunosuppressive agents and cytogenetics].,367-8,"['Gilgenkrantz, S', 'Weber, M', 'Grandidier, M', 'Beurey, J']","['Gilgenkrantz S', 'Weber M', 'Grandidier M', 'Beurey J']",['fre'],['Journal Article'],France,Bull Soc Fr Dermatol Syphiligr,Bulletin de la Societe francaise de dermatologie et de syphiligraphie,7503407,"['0 (Immunosuppressive Agents)', 'MRK240IY2L (Azathioprine)', 'YL5FZ2Y5U1 (Methotrexate)']",IM,"['Azathioprine/adverse effects', '*Chromosome Aberrations', 'Cytogenetics', 'Female', 'Humans', 'Immunosuppressive Agents/*adverse effects', 'Leukemia, Radiation-Induced/etiology', 'Male', 'Meiosis', 'Methotrexate/adverse effects/therapeutic use', 'Psoriasis/drug therapy']",1970/01/01 00:00,1970/01/01 00:01,['1970/01/01 00:00'],"['1970/01/01 00:00 [pubmed]', '1970/01/01 00:01 [medline]', '1970/01/01 00:00 [entrez]']",ppublish,Bull Soc Fr Dermatol Syphiligr. 1970;77(3):367-8.,,,Immuno-depresseurs et cytogenetique.,
5510703,NLM,MEDLINE,19710608,20131121,0003-9691 (Print) 0003-9691 (Linking),31,12,1970 Dec,[Benzene hydrocarbons and severe hemopathies].,625-36,"['Girard, R', 'Tolot, F', 'Bourret, J']","['Girard R', 'Tolot F', 'Bourret J']",['fre'],['Journal Article'],France,Arch Mal Prof,Archives des maladies professionnelles de medecine du travail et de securite sociale,2985157R,"['0 (Benzene Derivatives)', '0 (Hydrocarbons)', '3FPU23BG52 (Toluene)', 'J64922108F (Benzene)']",IM,"['Adolescent', 'Adult', 'Aged', 'Benzene/adverse effects', 'Benzene Derivatives/*adverse effects', 'Female', 'Hematologic Diseases/*chemically induced', 'Hematopoietic System/drug effects', 'Humans', 'Hydrocarbons/*adverse effects', 'Leukemia/chemically induced', 'Male', 'Middle Aged', 'Occupational Diseases/*chemically induced', 'Toluene/adverse effects']",1970/12/01 00:00,1970/12/01 00:01,['1970/12/01 00:00'],"['1970/12/01 00:00 [pubmed]', '1970/12/01 00:01 [medline]', '1970/12/01 00:00 [entrez]']",ppublish,Arch Mal Prof. 1970 Dec;31(12):625-36.,,,Hydrocarbures benzeniques et hemopathies graves.,
5510019,NLM,MEDLINE,19710604,20031114,0025-7680 (Print) 0025-7680 (Linking),30,5,1970 Sep-Oct,Intracisternal viral particles in murine leukemias.,459-64,"['Braylan, R C', 'De Tkaczevski, L Z', 'Colmerauer, M E', 'Dosne Pasqualini, C']","['Braylan RC', 'De Tkaczevski LZ', 'Colmerauer ME', 'Dosne Pasqualini C']",['eng'],['Journal Article'],Argentina,Medicina (B Aires),Medicina,0204271,,IM,"['Animals', '*Inclusion Bodies, Viral', 'Leukemia, Experimental/*microbiology', 'Mice', 'Microscopy, Electron']",1970/09/01 00:00,1970/09/01 00:01,['1970/09/01 00:00'],"['1970/09/01 00:00 [pubmed]', '1970/09/01 00:01 [medline]', '1970/09/01 00:00 [entrez]']",ppublish,Medicina (B Aires). 1970 Sep-Oct;30(5):459-64.,,,,
5510018,NLM,MEDLINE,19710604,20211203,0025-7680 (Print) 0025-7680 (Linking),30,5,1970 Sep-Oct,Effect of normal tissue ribonucleic acid on a murine leukemic transplant.,447-50,"['Colmerauer, M E', 'Dosne Pasqualini, C', 'Rabasa, S L']","['Colmerauer ME', 'Dosne Pasqualini C', 'Rabasa SL']",['eng'],['Journal Article'],Argentina,Medicina (B Aires),Medicina,0204271,['63231-63-0 (RNA)'],IM,"['Animals', 'Female', 'Immunosuppression Therapy', 'Leukemia, Experimental/*immunology', 'Male', 'Mice', '*Neoplasm Transplantation', 'RNA/*pharmacology', '*Transplantation Immunology']",1970/09/01 00:00,1970/09/01 00:01,['1970/09/01 00:00'],"['1970/09/01 00:00 [pubmed]', '1970/09/01 00:01 [medline]', '1970/09/01 00:00 [entrez]']",ppublish,Medicina (B Aires). 1970 Sep-Oct;30(5):447-50.,,,,
5509864,NLM,MEDLINE,19710602,20041117,0019-5448 (Print) 0019-5448 (Linking),13,2,1970 Apr,Cytochemical study of leukocytes in health and disease with special reference to alkaline phosphatase.,73-8,"['Joshi, K R', 'Gupta, D P', 'Bharadwaj, T P']","['Joshi KR', 'Gupta DP', 'Bharadwaj TP']",['eng'],['Journal Article'],India,Indian J Pathol Bacteriol,Indian journal of pathology & bacteriology,7605903,"['0 (Azo Compounds)', '0 (Indicators and Reagents)', '0 (Lipids)', '9005-79-2 (Glycogen)', 'EC 3.1.3.1 (Alkaline Phosphatase)']",IM,"['Alkaline Phosphatase/*blood', 'Animals', 'Azo Compounds', 'Disease Models, Animal', 'Glycogen/*blood', 'Histocytochemistry', 'Humans', 'Indicators and Reagents', 'Leukemia/enzymology/*metabolism', 'Leukemoid Reaction/enzymology/*metabolism', 'Leukocyte Count', 'Leukocytes/*analysis/enzymology', 'Leukocytosis/enzymology/etiology/*metabolism', 'Lipids/*blood', 'Rabbits', 'Staphylococcal Infections/etiology']",1970/04/01 00:00,1970/04/01 00:01,['1970/04/01 00:00'],"['1970/04/01 00:00 [pubmed]', '1970/04/01 00:01 [medline]', '1970/04/01 00:00 [entrez]']",ppublish,Indian J Pathol Bacteriol. 1970 Apr;13(2):73-8.,,,,
5509576,NLM,MEDLINE,19710601,20080116,0042-4846 (Print) 0042-4846 (Linking),10,,1970 Oct,[Level of nucleic acids in organs of cows with leukemia].,52-4,"['Sviridov, V D']",['Sviridov VD'],['rus'],['Journal Article'],Russia (Federation),Veterinariia,Veterinariia,0412751,"['0 (Nucleic Acids)', '63231-63-0 (RNA)', '9007-49-2 (DNA)']",IM,"['Animals', 'Cattle', 'Cattle Diseases/*metabolism', 'DNA/metabolism', 'Female', 'Kidney/metabolism', 'Leukemia/metabolism/*veterinary', 'Liver/metabolism', 'Lymph Nodes/metabolism', 'Myocardium/metabolism', 'Nucleic Acids/*metabolism', 'RNA/metabolism', 'Spleen/metabolism']",1970/10/01 00:00,1970/10/01 00:01,['1970/10/01 00:00'],"['1970/10/01 00:00 [pubmed]', '1970/10/01 00:01 [medline]', '1970/10/01 00:00 [entrez]']",ppublish,Veterinariia. 1970 Oct;10:52-4.,,,Soderzhanie nukleinovykh kislot v organakh bol'nykh leikozom korov.,
5508588,NLM,MEDLINE,19710525,20090605,0032-2644 (Print) 0032-2644 (Linking),77,1,1970 Jan 5,[Semeiology of the bone marrow].,20-8,"['Pericoli, F']",['Pericoli F'],['ita'],['Journal Article'],Italy,Policlinico Prat,Il Policlinico. Sezione pratica,0410122,,IM,"['Agranulocytosis/diagnosis', 'Anemia, Hemolytic/diagnosis', 'Anemia, Hypochromic/diagnosis', 'Anemia, Pernicious/diagnosis', 'Biopsy', '*Bone Marrow Examination', 'Hematologic Diseases/*diagnosis', 'Humans', 'Leukemia/diagnosis']",1970/01/05 00:00,1970/01/05 00:01,['1970/01/05 00:00'],"['1970/01/05 00:00 [pubmed]', '1970/01/05 00:01 [medline]', '1970/01/05 00:00 [entrez]']",ppublish,Policlinico Prat. 1970 Jan 5;77(1):20-8.,,,Semeiologia del midollo osseo.,
5508300,NLM,MEDLINE,19710519,20131121,0041-6959 (Print) 0041-6959 (Linking),99,10,1970 Oct,[Prevention of acute kidney failure].,1856-8,"['Lemieux, G', 'Bec, P']","['Lemieux G', 'Bec P']",['fre'],['Journal Article'],Canada,Union Med Can,L'union medicale du Canada,0030444,"['0 (Diuretics)', '3OWL53L36A (Mannitol)']",IM,"['Acute Kidney Injury/etiology/*prevention & control', 'Adult', 'Aged', 'Burns/complications', 'Diuretics/therapeutic use', 'Female', 'Gout/complications', 'Humans', 'Leukemia/complications', 'Male', 'Mannitol/*therapeutic use', 'Shock/complications', 'Wounds and Injuries/complications']",1970/10/01 00:00,1970/10/01 00:01,['1970/10/01 00:00'],"['1970/10/01 00:00 [pubmed]', '1970/10/01 00:01 [medline]', '1970/10/01 00:00 [entrez]']",ppublish,Union Med Can. 1970 Oct;99(10):1856-8.,,,La prevention de l'insuffisance renale aigue.,
5508297,NLM,MEDLINE,19710519,20091111,0041-6959 (Print) 0041-6959 (Linking),99,10,1970 Oct,[Tumoral testicular infiltration in acute leukemia in complete medullary and hematologic remission: 2 cases].,1844-7,"['Drolet, Y', 'Fortin, P', 'Rioux, E']","['Drolet Y', 'Fortin P', 'Rioux E']",['fre'],['Journal Article'],Canada,Union Med Can,L'union medicale du Canada,0030444,['0 (Antineoplastic Agents)'],IM,"['Antineoplastic Agents/therapeutic use', 'Child, Preschool', 'Humans', '*Leukemia, Lymphoid', 'Lymphatic Metastasis', 'Male', 'Testicular Neoplasms/drug therapy/radiotherapy/*therapy', 'Time Factors']",1970/10/01 00:00,1970/10/01 00:01,['1970/10/01 00:00'],"['1970/10/01 00:00 [pubmed]', '1970/10/01 00:01 [medline]', '1970/10/01 00:00 [entrez]']",ppublish,Union Med Can. 1970 Oct;99(10):1844-7.,,,Infiltration testiculaire tumorale dans la leucemie aigue en remission hematologique et medullaire complete: presentation de deux observations.,
5508244,NLM,MEDLINE,19710519,20190508,0022-1007 (Print) 0022-1007 (Linking),132,1,1970 Jul 1,Synthesis and assembly of immunoglobulins by malignant human plasmacytes. I. Myelomas producing gamma-chains and light chains.,148-62,"['Zolla, S', 'Buxbaum, J', 'Franklin, E C', 'Scharff, M D']","['Zolla S', 'Buxbaum J', 'Franklin EC', 'Scharff MD']",['eng'],['Journal Article'],United States,J Exp Med,The Journal of experimental medicine,2985109R,"['0 (Carbon Isotopes)', '0 (Glutamates)', '0 (Immunoglobulin G)', '0 (Immunoglobulins)', '0 (Neoplasm Proteins)', '10028-17-8 (Tritium)', '2ZD004190S (Threonine)', '9006-99-9 (Bence Jones Protein)', 'GMW67QNF9C (Leucine)', 'HG18B9YRS7 (Valine)']",IM,"['Bence Jones Protein/*biosynthesis/blood/urine', 'Bone Marrow Examination', 'Carbon Isotopes', 'Chromatography, Gel', 'Culture Techniques', 'Cytoplasm/analysis', 'Electrophoresis', 'Glutamates/metabolism', 'Humans', 'Immunoelectrophoresis', 'Immunoglobulin G/*biosynthesis/blood/urine', 'Immunoglobulins/biosynthesis', 'Leucine/metabolism', 'Leukemia, Plasma Cell/metabolism', 'Multiple Myeloma/*metabolism', 'Neoplasm Proteins/*biosynthesis/blood/urine', 'Plasma Cells/*metabolism', 'Threonine/metabolism', 'Tritium', 'Ultracentrifugation', 'Valine/metabolism']",1970/07/01 00:00,1970/07/01 00:01,['1970/07/01 00:00'],"['1970/07/01 00:00 [pubmed]', '1970/07/01 00:01 [medline]', '1970/07/01 00:00 [entrez]']",ppublish,J Exp Med. 1970 Jul 1;132(1):148-62. doi: 10.1084/jem.132.1.148.,['10.1084/jem.132.1.148 [doi]'],"Three basic patterns of gamma-globulin synthesis are described in malignant human plasmacytes: extreme unbalanced synthesis where only L chains are synthesized; unbalanced synthesis in which intact gammaG globulin and an excess of free L chains are synthesized and secreted; and balanced synthesis where H and L chains appear to be synthesized in equimolar amounts. Studies of the cellular products appear to reflect the biosynthetic processes of the cells in a more reliable fashion than does analysis of serum or urinary proteins. The absence of Bence Jones proteins from the urine does not necessarily indicate that free L chains are not being synthesized and secreted at the cellular level. Similarly, the completed globulin molecule secreted by malignant plasma cells may not be demonstrable by examination of serum. Patterns of globulin synthesis in human myelomatous tissues vary as do patterns of globulin synthesis in mouse plasmacytomas. Pulse-chase studies of the cells from one patient showed that a gammaG myeloma protein was assembled via an HL (half molecule) intermediate.",,PMC2138755
5508100,NLM,MEDLINE,19710517,20041117,0025-8512 (Print) 0025-8512 (Linking),28,,1970 Jul 11,"[Inhibition of lymphocyte transformation in the diffusion-chamber (""in vivo"") by L-asparaginase].",1288-91,"['Pappas, A', 'Hirschmann, W D', 'Scheurlen, P G', 'Esser, W']","['Pappas A', 'Hirschmann WD', 'Scheurlen PG', 'Esser W']",['ger'],['Journal Article'],Germany,Med Welt,Die Medizinische Welt,0376641,"['0 (Culture Media)', '0 (Immunosuppressive Agents)', '0 (Lectins)', 'EC 3.5.1.1 (Asparaginase)']",IM,"['Animals', 'Asparaginase/*pharmacology/therapeutic use', 'Cell Transformation, Neoplastic', 'Culture Media', 'Humans', 'Immunosuppressive Agents/pharmacology', 'Lectins/pharmacology', 'Leukemia/drug therapy', 'Lymphocyte Activation/drug effects', 'Lymphocytes/*drug effects', 'Rats']",1970/07/11 00:00,1970/07/11 00:01,['1970/07/11 00:00'],"['1970/07/11 00:00 [pubmed]', '1970/07/11 00:01 [medline]', '1970/07/11 00:00 [entrez]']",ppublish,Med Welt. 1970 Jul 11;28:1288-91.,,,"Hemmung der Lymphozytentransformation in der Diffusionskammer (""in vivo"") durch L-Asparaginase.",
5507882,NLM,MEDLINE,19710516,20161109,0507-4088 (Print) 0507-4088 (Linking),15,5,1970 Sep-Oct,[The ultrastructure of human diploid cells transformed by the blood of leukemic patients].,584-9,"['Andzhaparidze, O G', 'Lotte, V D', 'Iurovskaia, G B']","['Andzhaparidze OG', 'Lotte VD', 'Iurovskaia GB']",['rus'],['Journal Article'],Russia (Federation),Vopr Virusol,Voprosy virusologii,0417337,,IM,"['*Culture Techniques', 'Cytoplasmic Granules', '*Diploidy', 'Endoplasmic Reticulum', 'Golgi Apparatus', 'Humans', 'Inclusion Bodies, Viral', 'Leukemia/*blood', 'Microscopy, Electron', 'Mitochondria', 'Retroviridae/analysis/*isolation & purification']",1970/09/01 00:00,1970/09/01 00:01,['1970/09/01 00:00'],"['1970/09/01 00:00 [pubmed]', '1970/09/01 00:01 [medline]', '1970/09/01 00:00 [entrez]']",ppublish,Vopr Virusol. 1970 Sep-Oct;15(5):584-9.,,,"Ul'trastruktura diploidnykh kletok cheloveka, transformirovannykh krov'iu bol'nykh gemotsitoblastozom.",
5507832,NLM,MEDLINE,19710516,20191210,0036-7672 (Print) 0036-7672 (Linking),100,46,1970 Nov 14,[Acquired panmyelopathies].,1938-48,"['Keiser, G']",['Keiser G'],['ger'],['Journal Article'],Switzerland,Schweiz Med Wochenschr,Schweizerische medizinische Wochenschrift,0404401,['66974FR9Q1 (Chloramphenicol)'],IM,"['Anemia, Aplastic/*chemically induced/diagnosis/epidemiology', 'Bone Marrow/*drug effects', '*Bone Marrow Cells', 'Bone Marrow Diseases/diagnosis', 'Chloramphenicol/*adverse effects', 'Deficiency Diseases/diagnosis', 'Diagnosis, Differential', 'Female', 'Hematopoietic Stem Cells/drug effects', 'Hemoglobinuria, Paroxysmal/diagnosis', 'Humans', 'Hypersplenism/diagnosis', 'Immune System Diseases/diagnosis', 'Infections/diagnosis', 'Leukemia/diagnosis', 'Lymphatic Diseases/diagnosis', 'Male', 'Osteosclerosis/diagnosis', 'Switzerland']",1970/11/14 00:00,1970/11/14 00:01,['1970/11/14 00:00'],"['1970/11/14 00:00 [pubmed]', '1970/11/14 00:01 [medline]', '1970/11/14 00:00 [entrez]']",ppublish,Schweiz Med Wochenschr. 1970 Nov 14;100(46):1938-48.,,,Erworbene Panmyelopathien.,
5507241,NLM,MEDLINE,19701127,20190812,0001-6101 (Print) 0001-6101 (Linking),1-2,1,1970 Jul-Aug,Bone marrow infarctions in a case of aleukemic lymphocytic leukemia.,1-3,"['Bengtsson, U', 'Hagmar, B', 'Kutti, J']","['Bengtsson U', 'Hagmar B', 'Kutti J']",['eng'],"['Case Reports', 'Journal Article']",Sweden,Acta Med Scand,Acta medica Scandinavica,0370330,,IM,"['Aged', 'Autopsy', 'Biopsy', 'Bone Marrow Diseases/diagnosis/*etiology', 'Bone Marrow Examination', 'Female', 'Humans', 'Leukemia/*complications', 'Pain']",1970/07/01 00:00,1970/07/01 00:01,['1970/07/01 00:00'],"['1970/07/01 00:00 [pubmed]', '1970/07/01 00:01 [medline]', '1970/07/01 00:00 [entrez]']",ppublish,Acta Med Scand. 1970 Jul-Aug;1-2(1):1-3. doi: 10.1111/j.0954-6820.1970.tb07998.x.,['10.1111/j.0954-6820.1970.tb07998.x [doi]'],,,
5506899,NLM,MEDLINE,19701125,20190717,0002-9629 (Print) 0002-9629 (Linking),260,2,1970 Aug,Epidemiological studies of Pseudomonas species in patients with leukemia.,82-9,"['Bodey, G P']",['Bodey GP'],['eng'],['Journal Article'],United States,Am J Med Sci,The American journal of the medical sciences,0370506,['0 (Anti-Bacterial Agents)'],IM,"['Anti-Bacterial Agents/therapeutic use', 'Carrier State', 'Feces/microbiology', 'Female', 'Humans', 'Leukemia/*complications', 'Male', 'Neoplasms/*complications', 'Pharynx/microbiology', 'Pseudomonas/isolation & purification', 'Pseudomonas Infections/*complications/drug therapy', 'Time Factors']",1970/08/01 00:00,1970/08/01 00:01,['1970/08/01 00:00'],"['1970/08/01 00:00 [pubmed]', '1970/08/01 00:01 [medline]', '1970/08/01 00:00 [entrez]']",ppublish,Am J Med Sci. 1970 Aug;260(2):82-9. doi: 10.1097/00000441-197008000-00002.,['10.1097/00000441-197008000-00002 [doi]'],,,
5506841,NLM,MEDLINE,19701120,20041117,0039-2073 (Print) 0039-2073 (Linking),139,3,1970 Mar,[Demonstration of radiation injuries].,314-5,"['Grossmann, H']",['Grossmann H'],['ger'],['Journal Article'],Germany,Strahlentherapie,Strahlentherapie,1260024,,IM,"['Aged', 'Carcinoma, Basal Cell/radiotherapy', 'Female', 'Humans', 'Leukemia, Radiation-Induced/*diagnosis', 'Leukocyte Count', 'Radiotherapy/adverse effects', 'Stomach Neoplasms/radiotherapy']",1970/03/01 00:00,1970/03/01 00:01,['1970/03/01 00:00'],"['1970/03/01 00:00 [pubmed]', '1970/03/01 00:01 [medline]', '1970/03/01 00:00 [entrez]']",ppublish,Strahlentherapie. 1970 Mar;139(3):314-5.,,,Zur Frage des Nachweises von Strahlenschadigungen.,
5506611,NLM,MEDLINE,19701120,20190620,0008-543X (Print) 0008-543X (Linking),26,4,1970 Oct,The lymphocyte of chronic lymphatic leukemia. I. Electron microscopy--onset.,895-903,"['Schumacher, H R', 'Maugel, T K', 'Davis, K D']","['Schumacher HR', 'Maugel TK', 'Davis KD']",['eng'],['Journal Article'],United States,Cancer,Cancer,0374236,,IM,"['Cell Nucleus', 'Humans', 'Karyometry', 'Leukemia, Lymphoid/*blood/immunology/pathology', '*Lymphocytes/cytology/immunology', 'Microscopy, Electron', 'Organoids']",1970/10/01 00:00,1970/10/01 00:01,['1970/10/01 00:00'],"['1970/10/01 00:00 [pubmed]', '1970/10/01 00:01 [medline]', '1970/10/01 00:00 [entrez]']",ppublish,Cancer. 1970 Oct;26(4):895-903. doi: 10.1002/1097-0142(197010)26:4<895::aid-cncr2820260424>3.0.co;2-i.,['10.1002/1097-0142(197010)26:4<895::aid-cncr2820260424>3.0.co;2-i [doi]'],,,
5506538,NLM,MEDLINE,19701120,20041117,0001-6527 (Print) 0001-6527 (Linking),11,1,1970,Malignant tumours and chromosomal aberrations.,3-10,"['Schuler, D', 'Dobos, M']","['Schuler D', 'Dobos M']",['eng'],['Journal Article'],Hungary,Acta Paediatr Acad Sci Hung,Acta paediatrica Academiae Scientiarum Hungaricae,0372634,,IM,"['Adolescent', 'Child', '*Chromosome Aberrations/complications', '*Chromosome Disorders', 'Chromosomes/blood', 'Humans', 'Infant', 'Leukemia/*complications', 'Neoplasms/*complications/pathology', 'Pedigree']",1970/01/01 00:00,1970/01/01 00:01,['1970/01/01 00:00'],"['1970/01/01 00:00 [pubmed]', '1970/01/01 00:01 [medline]', '1970/01/01 00:00 [entrez]']",ppublish,Acta Paediatr Acad Sci Hung. 1970;11(1):3-10.,,,,
5505717,NLM,MEDLINE,19701118,20031114,0041-8943 (Print),30,2,1970,"[Presence of viral particles A, B and C in the organs of RIII-Dm-Se mice].",57-72,"['Bucciarelli, E', 'Bolis, G B', 'Squartini, F']","['Bucciarelli E', 'Bolis GB', 'Squartini F']",['ita'],['Journal Article'],Italy,Lav Ist Anat Istol Patol Univ Studi Perugia,"Lavori dell'Istituto di anatomia e istologia patologica, Universita degli studi di Perugia",7505645,,IM,"['Animals', 'Bone Marrow/*microbiology', 'Epididymis/*microbiology', 'Female', '*Inclusion Bodies, Viral', 'Leukemia, Experimental/*microbiology', 'Lymph Nodes/*microbiology', 'Male', 'Mammary Glands, Animal/*microbiology', 'Mammary Neoplasms, Experimental/*microbiology', 'Mice', 'Microscopy, Electron', 'Spleen/*microbiology', 'Thymus Gland/*microbiology']",1970/01/01 00:00,1970/01/01 00:01,['1970/01/01 00:00'],"['1970/01/01 00:00 [pubmed]', '1970/01/01 00:01 [medline]', '1970/01/01 00:00 [entrez]']",ppublish,Lav Ist Anat Istol Patol Univ Studi Perugia. 1970;30(2):57-72.,,,"Presenza di particelle virali A, B e C negli organi dei topi RIII-Dm-Se.",
5505666,NLM,MEDLINE,19701118,20131121,0125-2208 (Print) 0125-2208 (Linking),53,9,1970 Sep,Aplastic anemia-paroxysmal nocturnal hemoglobinuria syndrome-acute leukemia in the same patient. The first record of such occurrence.,656-63,"['Wasi, P', 'Kruetrachue, M', 'Na-Nakorn, S']","['Wasi P', 'Kruetrachue M', 'Na-Nakorn S']",['eng'],['Journal Article'],Thailand,J Med Assoc Thai,Journal of the Medical Association of Thailand = Chotmaihet thangphaet,7507216,['66974FR9Q1 (Chloramphenicol)'],IM,"['Adolescent', 'Anemia, Aplastic/chemically induced/*complications', 'Chloramphenicol/adverse effects', 'Hemoglobinuria, Paroxysmal/*complications', 'Humans', 'Leukemia/*complications', 'Male']",1970/09/01 00:00,1970/09/01 00:01,['1970/09/01 00:00'],"['1970/09/01 00:00 [pubmed]', '1970/09/01 00:01 [medline]', '1970/09/01 00:00 [entrez]']",ppublish,J Med Assoc Thai. 1970 Sep;53(9):656-63.,,,,
5505082,NLM,MEDLINE,19710505,20041117,0035-3019 (Print) 0035-3019 (Linking),15,9,1970 Nov,On the probable role of oncogenic viruses in human epidemiology.,934-7,"['Clemmesen, J']",['Clemmesen J'],['eng'],['Journal Article'],France,Rev Eur Etud Clin Biol,Revue europeenne d'etudes cliniques et biologiques. European journal of clinical and biological research,0351323,,IM,"['Burkitt Lymphoma/etiology', 'Disease Outbreaks', 'Herpesviridae', 'Humans', 'Leukemia/*etiology', 'Nasopharyngeal Neoplasms/etiology', '*Oncogenic Viruses', '*Retroviridae']",1970/11/01 00:00,1970/11/01 00:01,['1970/11/01 00:00'],"['1970/11/01 00:00 [pubmed]', '1970/11/01 00:01 [medline]', '1970/11/01 00:00 [entrez]']",ppublish,Rev Eur Etud Clin Biol. 1970 Nov;15(9):934-7.,,,,
5504462,NLM,MEDLINE,19710504,20190908,0014-2964 (Print) 0014-2964 (Linking),6,6,1970 Dec,Acetylenic carbamates as potential antitumour agents.,483-8,"['Bessell, E M', 'Stock, J A', 'Westwood, J H']","['Bessell EM', 'Stock JA', 'Westwood JH']",['eng'],['Journal Article'],England,Eur J Cancer,European journal of cancer,0074126,"['0 (Antineoplastic Agents)', '0 (Carbamates)', 'H806S4B3NS (Oxyphenbutazone)']",IM,"['Animals', 'Antineoplastic Agents/*therapeutic use', 'Carbamates/chemical synthesis/*therapeutic use', 'Leukemia L1210/drug therapy', 'Mice', 'Neoplasms, Experimental/drug therapy', 'Oxyphenbutazone', 'Plasmacytoma/drug therapy']",1970/12/01 00:00,1970/12/01 00:01,['1970/12/01 00:00'],"['1970/12/01 00:00 [pubmed]', '1970/12/01 00:01 [medline]', '1970/12/01 00:00 [entrez]']",ppublish,Eur J Cancer. 1970 Dec;6(6):483-8. doi: 10.1016/0014-2964(70)90068-x.,['10.1016/0014-2964(70)90068-x [doi]'],,,
5504347,NLM,MEDLINE,19710503,20131121,0008-5472 (Print) 0008-5472 (Linking),30,4,1970 Apr,Antitumor effect of 1-beta-D-arabinofuranosylcytosine 5'-adamantoate (NSC 117614) in L1210 leukemic mice.,1047-54,"['Neil, G L', 'Wiley, P F', 'Manak, R C', 'Moxley, T E']","['Neil GL', 'Wiley PF', 'Manak RC', 'Moxley TE']",['eng'],"['Comparative Study', 'Journal Article']",United States,Cancer Res,Cancer research,2984705R,"['0 (Cycloparaffins)', '04079A1RDZ (Cytarabine)']",IM,"['Animals', 'Chemical Phenomena', 'Chemistry', 'Cycloparaffins/*administration & dosage/chemical synthesis', 'Cytarabine/*administration & dosage/chemical synthesis', 'Female', 'Injections, Intraperitoneal', 'Injections, Subcutaneous', 'Leukemia L1210/*drug therapy/mortality', 'Mice']",1970/04/01 00:00,1970/04/01 00:01,['1970/04/01 00:00'],"['1970/04/01 00:00 [pubmed]', '1970/04/01 00:01 [medline]', '1970/04/01 00:00 [entrez]']",ppublish,Cancer Res. 1970 Apr;30(4):1047-54.,,,,
5504342,NLM,MEDLINE,19710503,20131121,0008-5472 (Print) 0008-5472 (Linking),30,4,1970 Apr,Electron microscopic study of methylcholanthrene-induced epidermal carcinogenesis in mice: mitochondrial dense bodies and intracisternal A-particles.,1011-9,"['Kakefuda, T', 'Roberts, E', 'Suntzeff, V']","['Kakefuda T', 'Roberts E', 'Suntzeff V']",['eng'],['Journal Article'],United States,Cancer Res,Cancer research,2984705R,"['56-49-5 (Methylcholanthrene)', 'EC 3.5.3.1 (Arginase)', 'J64922108F (Benzene)']",IM,"['Animals', 'Arginase/analysis', 'Benzene/pharmacology', 'Carcinoma, Squamous Cell/*chemically induced/enzymology/*pathology', 'Cell-Free System', 'Cytoplasm', 'Endoplasmic Reticulum', 'Female', 'Injections, Subcutaneous', 'Leukemia, Lymphoid/etiology', 'Male', 'Mammary Neoplasms, Experimental/etiology', '*Methylcholanthrene', 'Mice', 'Microscopy, Electron', '*Mitochondria', 'Neoplasm Transplantation', 'Papilloma/*chemically induced/enzymology/*pathology', 'Skin/drug effects/pathology', 'Skin Neoplasms/*chemically induced/enzymology/*pathology', 'Transplantation, Homologous']",1970/04/01 00:00,1970/04/01 00:01,['1970/04/01 00:00'],"['1970/04/01 00:00 [pubmed]', '1970/04/01 00:01 [medline]', '1970/04/01 00:00 [entrez]']",ppublish,Cancer Res. 1970 Apr;30(4):1011-9.,,,,
5504308,NLM,MEDLINE,19710430,20191030,0035-2977 (Print) 0035-2977 (Linking),13,2,1970 Jun,"[Studies on monoclonal IgG. I. Isolation method based on the solubility of these proteins, and study, by electrophoresis in starch-urea gel, of reduction-alkylation products of these immunoglobulins].",153-64,"['Fine, J M', 'Steinbuch, M']","['Fine JM', 'Steinbuch M']",['fre'],['Journal Article'],France,Rev Fr Transfus,Revue francaise de transfusion,7509498,"['0 (Immunoglobulin G)', '9005-25-8 (Starch)']",IM,"['Alkylation', 'Electrophoresis', 'Humans', 'Immunoelectrophoresis', '*Immunoglobulin G/analysis/isolation & purification', 'Immunologic Deficiency Syndromes/diagnosis', 'Leukemia, Lymphoid/blood', 'Methods', 'Multiple Myeloma/blood', 'Solubility', 'Starch']",1970/06/01 00:00,1970/06/01 00:01,['1970/06/01 00:00'],"['1970/06/01 00:00 [pubmed]', '1970/06/01 00:01 [medline]', '1970/06/01 00:00 [entrez]']",ppublish,Rev Fr Transfus. 1970 Jun;13(2):153-64. doi: 10.1016/s0035-2977(70)80023-2.,['10.1016/s0035-2977(70)80023-2 [doi]'],,"Etudes sur les IgG monoclonales. I. Methode d'isolement basee sur la solublite de ces proteines et etude, par electrophorese en gel d'amidon-uree, des produits de reduction-alkylation de ces immunoglobulines.",
